MmbCode,Cluster,AnniPresenza,GareMedie,EtaUltima,AnniDaChurn
DBS008 ,1,4,16.5,87.0,5
DBS009 ,1,2,46.5,84.0,7
DBT017 ,1,1,25.0,85.0,8
DBT022 ,1,2,45.0,91.0,7
DBV002 ,1,3,25.0,65.0,3
DBV007 ,0,5,12.0,80.0,4
DBZ017 ,1,1,1.0,83.0,1
DCC010 ,4,3,28.666666666666668,31.0,4
DCC023 ,1,2,4.0,93.0,5
DCC059 ,4,1,3.0,32.0,7
DCD003 ,4,1,1.0,34.0,6
DCD005 ,0,5,24.6,88.0,4
DCD010 ,0,4,76.0,86.0,5
DCD037 ,4,1,1.0,20.0,8
DCG003 ,3,5,69.2,88.0,4
DCG009 ,1,4,18.75,90.0,5
DCG010 ,1,3,19.0,94.0,6
DCG016 ,1,1,3.0,91.0,3
DCL006 ,1,1,5.0,60.0,7
DCL012 ,0,6,25.5,82.0,1
DCL014 ,4,1,5.0,56.0,8
DCL018 ,1,3,18.333333333333332,93.0,3
DCL069 ,1,2,20.0,78.0,7
DCL076 ,1,3,5.0,73.0,1
DCL086 ,1,3,11.666666666666666,84.0,6
DCL090 ,1,2,4.5,83.0,6
DCL094 ,4,1,1.0,23.0,6
DCM009 ,1,1,27.0,64.0,1
DCN004 ,1,2,11.0,84.0,7
DCN016 ,1,1,3.0,100.0,8
DCN027 ,1,1,1.0,76.0,3
DCN030 ,0,6,40.5,90.0,3
DCN036 ,1,1,4.0,76.0,2
DCN055 ,1,4,19.0,89.0,5
DCN069 ,1,3,44.666666666666664,92.0,6
DCN094 ,1,2,3.5,73.0,5
DCN099 ,1,4,14.0,79.0,5
DCN103 ,1,4,13.5,86.0,5
DCN107 ,0,6,60.666666666666664,77.0,3
DCN124 ,4,1,2.0,23.0,7
DCN127 ,4,1,1.0,17.0,6
DCP003 ,0,8,97.875,85.0,1
DCP006 ,1,2,17.5,90.0,7
DCP014 ,1,2,2.0,75.0,6
DCP016 ,1,2,5.0,73.0,1
DCR002 ,0,7,35.714285714285715,92.0,1
DCR010 ,1,2,68.5,92.0,7
DCR011 ,3,4,63.5,79.0,5
DCR021 ,1,5,6.6,93.0,2
DCR022 ,3,2,85.0,64.0,7
DCR038 ,4,1,7.0,24.0,7
DCR046 ,1,3,39.666666666666664,85.0,6
DCR094 ,4,3,11.666666666666666,26.0,6
DCR096 ,1,1,1.0,86.0,6
DCR099 ,4,1,6.0,19.0,6
DCR100 ,4,1,1.0,15.0,6
DCS009 ,1,3,30.333333333333332,93.0,6
DCS017 ,0,5,33.6,81.0,4
DCS031 ,1,1,1.0,74.0,7
DCT003 ,3,4,112.75,97.0,5
DCT004 ,0,4,47.0,83.0,5
DCT006 ,1,3,41.333333333333336,61.0,6
DCT017 ,0,5,63.8,93.0,4
DCT022 ,1,4,58.25,91.0,5
DCT026 ,1,3,10.0,79.0,6
DCT053 ,0,4,20.25,75.0,1
DCV006 ,0,5,110.8,88.0,4
DCZ005 ,1,4,23.0,66.0,5
DCZ027 ,1,2,15.0,75.0,7
DCZ028 ,1,1,1.0,74.0,6
DCZ030 ,1,1,5.0,77.0,7
DCZ031 ,4,1,1.0,18.0,7
DCZ032 ,0,6,20.0,48.0,2
DDC002 ,1,4,44.5,92.0,5
DDC029 ,4,1,5.0,51.0,6
DDD019 ,1,1,1.0,84.0,7
DDD020 ,4,3,17.0,20.0,6
DDG001 ,1,1,1.0,77.0,1
DDG002 ,1,4,16.25,89.0,5
DDL003 ,1,2,1.0,83.0,6
DDL005 ,0,4,11.25,71.0,1
DDL008 ,1,1,2.0,80.0,7
DDL011 ,1,1,1.0,62.0,4
DDN004 ,3,2,120.0,88.0,7
DDN006 ,0,5,13.8,84.0,2
DDN023 ,1,2,14.0,84.0,7
DDN034 ,1,4,26.0,76.0,5
DDN043 ,1,4,38.25,79.0,5
DDN050 ,1,1,34.0,85.0,7
DDN052 ,3,5,117.0,80.0,4
DDN059 ,1,1,3.0,69.0,3
DDN071 ,0,8,27.375,82.0,1
DDN074 ,4,1,1.0,18.0,7
DDP006 ,0,8,49.25,89.0,1
DDP012 ,4,1,1.0,20.0,2
DDR006 ,1,4,28.5,71.0,5
DDR029 ,1,3,4.0,85.0,6
DDR051 ,1,3,10.0,85.0,2
DDR055 ,1,1,1.0,83.0,1
DDS009 ,4,1,1.0,18.0,6
DDT026 ,4,1,1.0,25.0,7
DFC014 ,1,1,1.0,88.0,7
DFC035 ,0,7,8.0,65.0,1
DFC038 ,1,3,3.0,92.0,6
DFC039 ,1,3,17.666666666666668,84.0,6
DFC041 ,1,1,1.0,85.0,8
DFC046 ,4,1,1.0,17.0,2
DFD003 ,1,1,9.0,80.0,1
DFD004 ,1,2,3.0,70.0,5
DFD006 ,1,3,7.0,81.0,6
DFD013 ,0,7,15.857142857142858,82.0,2
DFD015 ,1,3,12.0,92.0,6
DFG011 ,1,4,38.75,80.0,5
DFG017 ,4,1,7.0,13.0,3
DFL002 ,0,6,30.333333333333332,89.0,3
DFL007 ,4,3,43.666666666666664,46.0,6
DFL033 ,0,5,60.8,76.0,4
DFL038 ,1,1,13.0,70.0,2
DFL070 ,1,4,23.75,61.0,5
DFL076 ,4,2,1.5,25.0,6
DFN006 ,3,8,15.5,82.0,1
DFN008 ,0,6,28.5,83.0,3
DFN020 ,1,4,7.0,83.0,4
DFN023 ,0,5,9.0,76.0,1
DFN027 ,0,8,41.875,73.0,1
DFN053 ,1,3,14.666666666666666,77.0,6
DFN077 ,0,4,98.5,75.0,5
DFN079 ,1,2,10.0,100.0,7
DFN102 ,4,1,2.0,17.0,6
DFP004 ,1,2,3.0,71.0,6
DFR017 ,0,7,21.285714285714285,76.0,1
DFR043 ,1,3,1.3333333333333333,65.0,2
DFR045 ,1,1,7.0,91.0,8
DFR058 ,4,1,2.0,23.0,6
DFS012 ,1,3,48.333333333333336,87.0,6
DFT001 ,0,5,32.2,82.0,3
DFT005 ,0,6,6.0,88.0,3
DFT016 ,1,3,21.333333333333332,90.0,6
DFT017 ,0,7,32.142857142857146,81.0,2
DFT024 ,1,1,5.0,91.0,6
DFT025 ,1,1,6.0,64.0,3
DFV005 ,4,1,1.0,15.0,6
DFZ015 ,1,3,19.666666666666668,84.0,6
DFZ016 ,1,1,1.0,66.0,8
DFZ019 ,1,1,16.0,87.0,7
DFZ021 ,0,6,9.5,77.0,1
DGC002 ,0,5,18.4,92.0,4
DGC003 ,3,2,10.0,82.0,7
DGC026 ,1,4,3.25,82.0,3
DGC036 ,0,5,48.2,74.0,3
DGC070 ,1,1,1.0,54.0,1
DGC074 ,1,2,2.0,69.0,5
DGC075 ,1,2,1.5,79.0,7
DGC078 ,4,1,2.0,19.0,7
DGC079 ,4,1,2.0,18.0,6
DGD004 ,0,4,20.75,72.0,4
DGD005 ,1,2,1.0,94.0,5
DGD011 ,1,1,43.0,68.0,4
DGD014 ,1,2,15.5,70.0,4
DGD017 ,1,1,5.0,75.0,4
DGD030 ,0,6,20.166666666666668,89.0,3
DGD041 ,1,3,14.333333333333334,69.0,3
DGD046 ,4,1,1.0,17.0,2
DGG019 ,1,1,4.0,80.0,7
DGL006 ,0,6,53.166666666666664,86.0,3
DGL008 ,0,4,25.0,82.0,3
DGL010 ,1,1,1.0,85.0,7
DGL012 ,0,3,5.666666666666667,86.0,4
DGL013 ,3,8,151.75,87.0,1
DGL017 ,1,2,2.5,85.0,6
DGL033 ,0,4,85.25,94.0,5
DGL046 ,1,2,37.0,57.0,7
DGL091 ,1,4,16.25,68.0,5
DGL105 ,1,1,10.0,66.0,7
DGL106 ,0,6,20.833333333333332,62.0,2
DGL114 ,1,2,10.0,73.0,7
DGL120 ,0,6,20.0,70.0,3
DGL133 ,1,1,3.0,68.0,6
DGL134 ,0,5,7.0,74.0,1
DGL135 ,4,2,9.0,18.0,5
DGL138 ,1,1,1.0,64.0,5
DGL146 ,1,1,1.0,64.0,2
DGM007 ,1,1,1.0,83.0,7
DGN011 ,1,1,37.0,75.0,8
DGN021 ,1,2,12.0,78.0,6
DGN023 ,1,3,6.333333333333333,52.0,4
DGN024 ,1,1,5.0,60.0,4
DGN025 ,1,1,1.0,64.0,4
DGN028 ,1,4,19.5,92.0,5
DGN034 ,1,2,23.5,93.0,7
DGN048 ,4,1,2.0,53.0,8
DGN080 ,1,4,41.25,87.0,5
DGN083 ,0,5,38.6,69.0,4
DGN085 ,3,4,124.25,61.0,5
DGN116 ,1,1,4.0,63.0,7
DGN125 ,1,3,3.6666666666666665,85.0,6
DGN127 ,1,4,21.25,78.0,4
DGN134 ,4,1,1.0,39.0,8
DGN137 ,1,3,12.333333333333334,74.0,6
DGN139 ,4,1,1.0,26.0,7
DGN141 ,1,3,4.666666666666667,89.0,6
DGN145 ,1,1,59.0,90.0,8
DGP003 ,0,4,28.25,59.0,5
DGP021 ,4,1,1.0,43.0,7
DGP022 ,0,7,62.0,55.0,1
DGR004 ,0,4,6.75,72.0,4
DGR008 ,3,6,21.5,81.0,3
DGR011 ,1,2,1.5,74.0,6
DGR012 ,1,2,4.0,73.0,5
DGR014 ,0,6,34.5,76.0,3
DGR016 ,1,4,30.0,84.0,5
DGR036 ,4,1,6.0,51.0,7
DGR071 ,1,4,42.0,75.0,5
DGR083 ,1,1,15.0,81.0,8
DGR090 ,1,1,24.0,66.0,8
DGR091 ,0,7,28.714285714285715,75.0,2
DGR095 ,4,1,1.0,22.0,7
DGS006 ,1,1,4.0,80.0,6
DGS031 ,4,1,1.0,20.0,7
DGT005 ,0,4,40.0,80.0,3
DGT007 ,1,1,3.0,79.0,8
DGT013 ,1,2,22.5,82.0,7
DGT019 ,1,3,7.666666666666667,95.0,6
DGT056 ,0,5,42.2,57.0,2
DGT060 ,1,1,1.0,61.0,5
DGT062 ,0,3,28.333333333333332,90.0,1
DGV001 ,1,3,6.333333333333333,76.0,6
DGZ007 ,0,3,31.0,76.0,4
DGZ010 ,1,2,8.0,69.0,6
DGZ024 ,1,1,53.0,78.0,8
DGZ029 ,3,8,220.375,79.0,1
DGZ041 ,1,4,15.0,65.0,5
DGZ044 ,1,1,3.0,65.0,6
DHL001 ,4,1,12.0,29.0,7
DHN006 ,1,1,2.0,70.0,4
DHV001 ,0,8,62.5,81.0,1
DJL002 ,3,5,136.2,59.0,4
DJN006 ,1,2,4.0,90.0,5
DJS001 ,3,4,156.25,89.0,5
DJS002 ,3,7,68.14285714285714,65.0,1
DJT004 ,0,5,16.4,79.0,2
DKC001 ,0,6,94.33333333333333,82.0,3
DKN003 ,4,1,1.0,48.0,6
DKZ002 ,4,1,1.0,19.0,8
DLB001 ,1,4,14.5,83.0,5
DLC002 ,0,5,3.2,92.0,3
DLC021 ,3,2,107.5,90.0,7
DLC027 ,0,5,66.8,90.0,4
DLC033 ,0,5,49.8,81.0,4
DLC041 ,1,1,2.0,75.0,8
DLC046 ,4,1,2.0,53.0,7
DLC050 ,4,2,9.0,33.0,5
DLC068 ,1,1,1.0,84.0,6
DLC083 ,1,4,48.75,93.0,5
DLC117 ,0,6,35.666666666666664,73.0,3
DLC130 ,1,4,30.0,78.0,5
DLC144 ,1,1,12.0,60.0,6
DLC153 ,0,4,61.5,73.0,5
DLC160 ,1,1,1.0,78.0,7
DLC168 ,0,5,55.6,66.0,1
DLC214 ,0,3,2.3333333333333335,91.0,1
DLC215 ,1,3,2.6666666666666665,96.0,5
DLC252 ,4,1,2.0,21.0,7
DLC259 ,4,1,1.0,25.0,8
DLC260 ,4,1,1.0,17.0,6
DLC262 ,4,1,1.0,23.0,6
DLC265 ,1,1,2.0,70.0,4
DLC272 ,1,1,3.0,66.0,2
DLD005 ,1,1,12.0,98.0,8
DLD014 ,4,1,2.0,30.0,8
DLD018 ,1,3,17.666666666666668,68.0,3
DLD019 ,1,1,1.0,79.0,4
DLD023 ,1,4,2.25,95.0,5
DLD036 ,1,1,16.0,82.0,4
DLD109 ,1,2,3.0,78.0,7
DLD118 ,1,1,6.0,74.0,8
DLD122 ,0,4,48.5,33.0,3
DLD123 ,1,2,29.0,55.0,7
DLD126 ,4,1,1.0,17.0,7
DLD128 ,4,1,1.0,18.0,7
DLD129 ,4,2,1.0,17.0,6
DLD131 ,4,1,2.0,22.0,6
DLF002 ,1,2,3.5,91.0,6
DLF011 ,4,1,1.0,17.0,6
DLG001 ,3,2,104.5,88.0,7
DLG025 ,1,1,2.0,88.0,7
DLG074 ,1,2,22.5,79.0,7
DLG075 ,0,8,23.5,80.0,1
DLG093 ,0,7,70.85714285714286,86.0,2
DLG095 ,0,7,14.142857142857142,81.0,2
DLG099 ,0,5,5.2,23.0,1
DLH002 ,1,3,13.0,71.0,2
DLL003 ,1,1,11.0,90.0,8
DLL004 ,1,2,21.0,76.0,7
DLL005 ,1,3,1.6666666666666667,91.0,2
DLL007 ,1,3,13.666666666666666,76.0,6
DLL018 ,3,4,63.0,88.0,5
DLL022 ,0,5,6.6,81.0,1
DLL023 ,3,4,96.25,81.0,5
DLL026 ,0,6,39.0,90.0,3
DLL027 ,1,1,35.0,91.0,8
DLL034 ,0,5,2.0,75.0,2
DLL046 ,0,6,40.666666666666664,89.0,1
DLL051 ,1,1,34.0,77.0,8
DLL075 ,1,1,6.0,56.0,4
DLL081 ,1,3,9.0,72.0,5
DLL086 ,0,3,16.0,70.0,4
DLL102 ,1,2,2.5,85.0,3
DLL105 ,4,1,1.0,4.0,4
DLL115 ,1,1,5.0,80.0,6
DLL128 ,1,1,1.0,81.0,2
DLL130 ,0,6,79.16666666666667,90.0,2
DLL134 ,1,1,14.0,57.0,2
DLL139 ,0,7,56.42857142857143,79.0,2
DLL155 ,0,4,19.25,56.0,3
DLL163 ,1,1,50.0,74.0,8
DLL179 ,1,3,8.666666666666666,89.0,4
DLL185 ,1,4,6.25,85.0,3
DLL189 ,1,4,22.5,91.0,5
DLL199 ,3,4,116.75,78.0,5
DLL201 ,1,3,41.333333333333336,80.0,6
DLL238 ,0,6,32.833333333333336,78.0,2
DLL243 ,1,1,1.0,84.0,7
DLL244 ,1,2,5.0,80.0,6
DLL254 ,1,1,1.0,87.0,8
DLL258 ,1,3,17.333333333333332,66.0,5
DLL269 ,1,2,1.0,83.0,7
DLL286 ,1,4,22.0,77.0,5
DLL293 ,1,2,7.0,59.0,7
DLL295 ,3,4,84.25,69.0,5
DLL300 ,1,1,5.0,59.0,2
DLL305 ,1,2,38.0,66.0,7
DLL310 ,4,2,11.5,44.0,1
DLL314 ,1,1,6.0,83.0,8
DLL325 ,0,5,44.4,75.0,4
DLL329 ,0,7,25.0,82.0,2
DLL334 ,1,3,12.0,75.0,6
DLL339 ,0,5,47.2,71.0,4
DLL351 ,1,4,16.25,74.0,5
DLL353 ,1,4,22.0,46.0,5
DLL363 ,1,3,66.33333333333333,90.0,6
DLL364 ,1,1,8.0,93.0,6
DLL378 ,1,4,12.5,65.0,5
DLL382 ,4,1,16.0,42.0,8
DLL430 ,1,1,9.0,76.0,3
DLL433 ,1,3,20.333333333333332,78.0,6
DLL440 ,1,1,2.0,67.0,8
DLL442 ,0,4,31.5,65.0,5
DLL443 ,4,1,1.0,21.0,8
DLL447 ,4,3,1.0,23.0,6
DLL451 ,4,1,1.0,20.0,7
DLL453 ,4,2,2.0,22.0,6
DLL456 ,4,1,1.0,17.0,6
DLL465 ,4,3,3.3333333333333335,20.0,1
DLL468 ,4,1,3.0,10.0,1
DLL471 ,4,1,8.0,17.0,1
DLM010 ,1,1,18.0,104.0,8
DLM020 ,1,1,19.0,86.0,7
DLN001 ,1,3,7.333333333333333,74.0,5
DLN014 ,1,4,24.75,81.0,5
DLN023 ,1,2,7.0,90.0,7
DLN026 ,1,1,1.0,73.0,1
DLN028 ,0,7,17.285714285714285,96.0,2
DLN032 ,0,5,19.2,66.0,1
DLN035 ,1,4,7.75,87.0,3
DLN043 ,1,3,63.0,85.0,6
DLN050 ,1,2,8.0,89.0,5
DLN061 ,1,1,22.0,80.0,8
DLN065 ,0,6,10.833333333333334,63.0,2
DLN071 ,1,1,2.0,82.0,7
DLN081 ,1,1,1.0,77.0,7
DLN082 ,1,2,8.0,64.0,6
DLN087 ,1,3,21.333333333333332,76.0,5
DLN088 ,0,4,37.5,81.0,3
DLN092 ,1,1,1.0,73.0,6
DLN093 ,0,4,8.25,78.0,1
DLN096 ,0,5,32.4,89.0,4
DLN114 ,1,3,15.666666666666666,67.0,3
DLN117 ,1,2,27.5,95.0,7
DLN120 ,1,3,50.0,74.0,5
DLN121 ,1,4,6.75,85.0,5
DLN125 ,1,4,14.75,72.0,4
DLN132 ,1,1,3.0,61.0,1
DLN139 ,1,2,6.0,72.0,3
DLN141 ,4,1,1.0,21.0,6
DLN169 ,0,6,43.833333333333336,82.0,3
DLN184 ,0,3,2.3333333333333335,76.0,1
DLN199 ,0,6,94.16666666666667,95.0,3
DLN206 ,0,8,80.875,83.0,1
DLN214 ,1,2,2.0,90.0,6
DLN234 ,1,3,4.333333333333333,85.0,6
DLN235 ,1,2,2.0,76.0,6
DLN273 ,1,3,13.666666666666666,83.0,6
DLN289 ,0,6,21.833333333333332,87.0,2
DLN301 ,1,1,1.0,87.0,1
DLN308 ,1,1,52.0,85.0,6
DLN318 ,1,1,8.0,72.0,6
DLN358 ,1,2,2.5,86.0,6
DLN379 ,1,4,15.5,71.0,4
DLN396 ,1,4,15.0,76.0,5
DLN401 ,1,4,14.25,81.0,5
DLN409 ,0,5,42.2,53.0,4
DLN415 ,0,5,9.6,74.0,4
DLN425 ,1,1,5.0,64.0,6
DLN428 ,1,2,4.0,83.0,4
DLN434 ,1,2,4.5,69.0,7
DLN437 ,4,1,1.0,25.0,8
DLN438 ,1,1,1.0,84.0,6
DLN446 ,1,3,41.0,72.0,6
DLN448 ,0,4,11.5,58.0,3
DLN454 ,4,1,2.0,21.0,7
DLN456 ,4,1,1.0,25.0,7
DLN457 ,4,1,1.0,17.0,7
DLN462 ,4,1,1.0,17.0,6
DLN463 ,4,1,1.0,19.0,6
DLN474 ,1,1,21.0,82.0,4
DLN478 ,1,1,14.0,56.0,3
DLN485 ,1,1,4.0,71.0,1
DLP001 ,3,3,105.66666666666667,79.0,6
DLP010 ,1,3,13.333333333333334,72.0,5
DLP020 ,1,1,7.0,69.0,7
DLP022 ,1,2,7.0,85.0,6
DLP032 ,4,1,5.0,17.0,1
DLP038 ,1,4,57.0,79.0,5
DLP055 ,1,1,10.0,78.0,8
DLR017 ,0,4,45.5,94.0,5
DLR018 ,1,2,32.0,90.0,7
DLR020 ,1,1,1.0,76.0,8
DLR023 ,1,3,1.6666666666666667,91.0,3
DLR026 ,1,2,4.5,82.0,6
DLR028 ,1,3,15.666666666666666,90.0,6
DLR032 ,3,4,139.5,89.0,5
DLR036 ,3,4,95.25,91.0,5
DLR043 ,1,1,1.0,71.0,8
DLR044 ,4,1,1.0,30.0,8
DLR048 ,4,2,7.5,37.0,7
DLR053 ,1,2,19.5,77.0,5
DLR054 ,1,4,16.0,85.0,4
DLR055 ,1,2,2.0,79.0,6
DLR059 ,1,2,4.0,64.0,5
DLR062 ,1,1,1.0,62.0,5
DLR071 ,0,7,82.0,83.0,2
DLR087 ,1,3,40.333333333333336,76.0,6
DLR090 ,1,2,13.0,84.0,7
DLR110 ,1,1,17.0,83.0,6
DLR163 ,1,3,66.0,98.0,6
DLR166 ,1,2,2.0,81.0,1
DLR182 ,1,3,10.666666666666666,83.0,6
DLR244 ,3,4,68.5,71.0,5
DLR254 ,1,4,7.0,85.0,5
DLR255 ,1,3,20.666666666666668,77.0,5
DLR258 ,0,6,27.166666666666668,69.0,3
DLR271 ,1,2,16.5,71.0,7
DLR290 ,0,5,95.4,67.0,4
DLR296 ,1,2,6.5,79.0,7
DLR299 ,0,5,17.6,55.0,4
DLR305 ,4,2,26.5,46.0,7
DLR309 ,0,3,67.33333333333333,42.0,4
DLR315 ,0,5,44.2,95.0,4
DLR321 ,1,3,32.333333333333336,82.0,5
DLR324 ,4,1,3.0,24.0,7
DLR326 ,4,1,1.0,24.0,6
DLR334 ,1,2,1.5,74.0,1
DLR337 ,1,1,1.0,66.0,1
DLS005 ,1,3,9.0,80.0,6
DLS007 ,1,1,6.0,96.0,8
DLS013 ,1,3,12.0,88.0,6
DLS023 ,1,1,6.0,84.0,6
DLS027 ,1,1,18.0,55.0,6
DLS035 ,1,1,1.0,59.0,4
DLS060 ,0,7,91.0,59.0,2
DLS096 ,0,8,19.0,78.0,1
DLS101 ,0,6,54.166666666666664,63.0,3
DLS107 ,4,1,1.0,4.0,4
DLT007 ,1,2,13.5,61.0,7
DLT008 ,0,7,33.857142857142854,84.0,2
DLT010 ,1,1,7.0,89.0,6
DLT012 ,3,5,153.2,102.0,4
DLT016 ,3,4,138.75,96.0,5
DLT017 ,1,3,54.333333333333336,78.0,6
DLT031 ,0,6,21.833333333333332,69.0,3
DLT033 ,1,4,9.75,87.0,5
DLT036 ,1,1,5.0,93.0,8
DLT037 ,1,3,16.333333333333332,66.0,5
DLT042 ,1,1,1.0,63.0,6
DLT051 ,1,2,7.5,79.0,3
DLT052 ,1,2,65.0,88.0,7
DLT060 ,0,6,16.0,77.0,2
DLT077 ,1,4,8.25,78.0,5
DLT081 ,1,4,24.25,86.0,5
DLT087 ,1,1,2.0,99.0,8
DLT093 ,1,2,15.0,87.0,2
DLT102 ,1,2,5.5,80.0,2
DLT109 ,1,4,71.5,85.0,5
DLT113 ,1,1,2.0,60.0,2
DLT133 ,3,4,84.0,72.0,5
DLT166 ,1,5,7.0,79.0,4
DLT168 ,4,1,2.0,44.0,8
DLT169 ,1,3,62.333333333333336,78.0,6
DLT181 ,4,2,1.5,17.0,6
DLT182 ,4,1,1.0,17.0,7
DLT184 ,4,1,1.0,17.0,6
DLT185 ,1,1,5.0,61.0,1
DLV003 ,1,3,10.666666666666666,75.0,5
DLV021 ,1,1,1.0,96.0,7
DLV030 ,1,3,44.0,70.0,6
DLY001 ,1,2,6.0,60.0,6
DLY002 ,0,8,24.25,81.0,1
DLY013 ,1,2,19.0,79.0,6
DLZ006 ,1,2,14.5,82.0,5
DLZ009 ,0,5,11.2,86.0,1
DLZ019 ,1,4,8.25,77.0,5
DLZ032 ,3,8,18.0,75.0,1
DLZ040 ,1,2,11.0,72.0,7
DLZ046 ,1,1,7.0,64.0,6
DLZ055 ,0,6,15.166666666666666,64.0,1
DLZ056 ,1,1,1.0,66.0,5
DLZ062 ,1,1,1.0,77.0,5
DLZ064 ,1,3,33.333333333333336,92.0,6
DLZ070 ,1,1,16.0,71.0,5
DLZ074 ,0,5,15.8,76.0,2
DLZ087 ,4,1,1.0,24.0,7
DMB002 ,1,4,73.75,84.0,5
DMB004 ,1,1,1.0,66.0,5
DMB008 ,3,4,99.25,87.0,5
DMC002 ,1,1,1.0,84.0,8
DMC009 ,1,1,10.0,77.0,3
DMC023 ,1,1,18.0,74.0,8
DMC031 ,3,8,77.875,60.0,1
DMC081 ,1,3,20.333333333333332,82.0,6
DMC098 ,1,3,59.0,83.0,6
DMC102 ,0,4,36.0,51.0,5
DMC131 ,1,4,18.5,60.0,5
DMC132 ,4,1,3.0,20.0,7
DMC135 ,4,1,4.0,52.0,6
DMC136 ,4,1,2.0,16.0,6
DMC144 ,4,1,2.0,19.0,2
DMD004 ,0,4,13.5,73.0,4
DMD009 ,0,5,79.2,84.0,4
DMD014 ,1,3,40.666666666666664,92.0,6
DMD024 ,1,3,18.0,75.0,6
DMD042 ,1,4,24.0,85.0,5
DMD055 ,1,3,34.0,67.0,6
DMD069 ,4,1,2.0,20.0,7
DMD071 ,4,1,2.0,17.0,6
DMD074 ,0,4,34.25,54.0,1
DMD077 ,1,1,1.0,63.0,3
DMF004 ,4,1,2.0,19.0,6
DMF005 ,4,1,1.0,15.0,6
DMG005 ,0,7,23.428571428571427,50.0,2
DMG027 ,3,3,76.66666666666667,82.0,6
DMG029 ,1,1,30.0,82.0,8
DMG032 ,1,1,1.0,83.0,8
DMG038 ,1,1,1.0,63.0,8
DMK002 ,1,1,4.0,87.0,8
DML008 ,1,4,13.25,84.0,5
DML011 ,1,4,13.25,92.0,5
DML020 ,0,4,80.5,83.0,5
DML021 ,3,3,99.66666666666667,103.0,6
DML035 ,0,5,20.8,95.0,3
DML038 ,3,4,65.25,73.0,5
DML046 ,1,1,2.0,60.0,8
DML048 ,1,1,1.0,86.0,8
DML049 ,0,7,15.857142857142858,79.0,2
DML050 ,1,4,12.0,90.0,5
DML051 ,1,4,11.25,81.0,5
DML055 ,1,4,9.25,85.0,5
DML056 ,1,4,35.75,88.0,5
DML057 ,1,4,9.75,56.0,5
DML082 ,1,4,23.5,87.0,5
DML096 ,1,1,3.0,79.0,6
DML097 ,1,2,5.5,79.0,7
DML109 ,0,5,6.4,77.0,1
DML135 ,0,5,43.6,83.0,3
DML140 ,1,2,17.0,87.0,7
DML156 ,0,4,55.25,84.0,5
DML190 ,1,2,7.0,89.0,7
DML210 ,1,4,9.25,96.0,4
DML211 ,1,1,1.0,66.0,8
DML214 ,4,1,1.0,19.0,8
DML215 ,1,2,7.0,79.0,7
DML216 ,0,5,8.8,81.0,3
DML224 ,4,1,1.0,18.0,8
DML225 ,4,2,1.0,17.0,7
DML226 ,1,1,1.0,56.0,7
DML227 ,0,5,40.4,32.0,3
DML228 ,1,1,4.0,72.0,7
DML231 ,4,1,3.0,24.0,6
DML232 ,4,1,2.0,16.0,6
DML245 ,4,1,2.0,20.0,4
DML247 ,1,1,1.0,69.0,4
DML253 ,1,1,3.0,73.0,2
DML254 ,1,1,1.0,51.0,1
DML256 ,1,1,4.0,72.0,1
DMM020 ,3,4,83.75,69.0,5
DMN005 ,3,8,74.875,81.0,1
DMN011 ,1,4,2.25,73.0,5
DMN014 ,1,1,1.0,78.0,4
DMN018 ,1,3,8.0,69.0,2
DMN023 ,1,3,1.6666666666666667,91.0,5
DMN025 ,1,2,15.5,73.0,7
DMN027 ,1,2,2.0,87.0,6
DMN031 ,0,6,3.6666666666666665,89.0,1
DMN054 ,1,1,2.0,68.0,7
DMN057 ,0,5,8.4,67.0,2
DMN064 ,4,1,2.0,51.0,5
DMN066 ,1,1,6.0,71.0,3
DMN072 ,1,4,15.5,82.0,5
DMN078 ,1,1,3.0,55.0,6
DMN079 ,3,8,168.0,82.0,1
DMN087 ,1,2,10.0,86.0,7
DMN111 ,1,4,23.0,83.0,5
DMN202 ,1,2,13.0,85.0,7
DMN206 ,1,3,23.0,85.0,6
DMN242 ,4,1,1.0,22.0,8
DMN245 ,1,3,13.333333333333334,74.0,6
DMN250 ,1,3,2.0,78.0,6
DMN256 ,4,2,1.5,25.0,6
DMN257 ,4,1,1.0,25.0,7
DMN258 ,4,3,3.6666666666666665,22.0,3
DMN260 ,4,1,1.0,23.0,6
DMN272 ,1,1,10.0,70.0,4
DMP019 ,3,4,99.75,82.0,5
DMP028 ,1,3,1.0,84.0,2
DMP031 ,1,1,1.0,90.0,7
DMP041 ,1,1,4.0,72.0,8
DMR004 ,1,3,1.6666666666666667,67.0,3
DMR007 ,0,4,38.25,66.0,5
DMR008 ,1,2,2.0,73.0,7
DMR013 ,1,4,24.5,89.0,5
DMR021 ,1,4,80.75,82.0,5
DMR023 ,1,2,6.0,83.0,6
DMR026 ,4,1,3.0,35.0,6
DMR034 ,4,1,1.0,41.0,5
DMR055 ,1,2,10.0,98.0,7
DMR076 ,3,6,181.83333333333334,77.0,3
DMR086 ,0,6,18.5,69.0,3
DMR093 ,1,4,23.0,85.0,5
DMR094 ,1,1,4.0,84.0,8
DMR119 ,4,2,17.5,45.0,7
DMR123 ,1,2,5.5,85.0,5
DMR125 ,1,1,16.0,67.0,1
DMR159 ,1,2,4.5,73.0,6
DMR160 ,1,4,11.0,79.0,3
DMR166 ,1,4,51.5,79.0,5
DMR202 ,1,2,10.0,86.0,4
