MmbCode,AnnoInizio,AnnoFine,AnniPresenza,EtaUltima,Sesso,GareMedie,GareTotali,GareStd,PuntiCampMedi,PuntiCampTot,PuntiTotMedi,PuntiTotTot,CatInizio,CatFine,CatMax,CatLabelInizio,CatLabelFine,EraScuolaBridge,EraAgonista,Regione,Circolo,TipoTessera,Churned,AnniDaChurn,Progressione,RatioChamp,Macroregione,EtaAttuale,Cluster
MRZ027 ,2018,2022,5,68.0,F,10.4,52.0,13.390294993016397,0.0,0.0,92.2,461.0,0.0,0.0,0.0,NC,NC,True,False,MAR,ANKON BRIDGE – RIVIERA DEL CONERO,Ordinario Sportivo,True,3,0.0,0.0,Centro,71.0,0
MRZ038 ,2019,2022,4,76.0,M,11.5,46.0,14.730919862656235,0.0,0.0,135.25,541.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,REALEBRIDGE,Ordinario Sportivo,True,3,0.0,0.0,Centro,79.0,0
MRZ145 ,2017,2024,8,69.0,F,45.875,367.0,39.386137880513964,6088.125,48705.0,16958.75,135670.0,12.0,15.0,15.0,2P,1C,False,True,   ,E.T.D.SECONDARIO            ,Ordinario Sportivo,True,1,3.0,0.3589934473837445,Altro,70.0,0
MRZ206 ,2017,2024,8,63.0,F,26.125,209.0,19.357076963514626,684.25,5474.0,4565.0,36520.0,7.0,9.0,9.0,3C,2F,False,False,LAZ,ACCADEMIA DEL BRIDGE,Ordinario Sportivo,True,1,2.0,0.14988636674789846,Centro,64.0,0
MSC019 ,2017,2022,6,87.0,M,40.166666666666664,241.0,25.545384449380805,158.33333333333334,950.0,2769.8333333333335,16619.0,3.0,5.0,7.0,4C,3F,False,False,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,3,2.0,0.057160048134777375,Nord-Ovest,90.0,0
MSC030 ,2017,2023,7,77.0,M,48.57142857142857,340.0,24.336920805346644,818.5714285714286,5730.0,14917.142857142857,104420.0,11.0,13.0,13.0,2C,1F,False,False,PUG,BRIDGE MAGLIE,Ordinario Sportivo,True,2,2.0,0.05487401959375988,Sud,79.0,0
MSC122 ,2017,2022,5,57.0,M,45.4,227.0,43.258525171346285,856.0,4280.0,6349.8,31749.0,8.0,9.0,10.0,3P,2F,False,True,UMB,BRIDGE FOLIGNO,Ordinario Sportivo,True,3,1.0,0.13480314960629922,Centro,60.0,0
MSD005 ,2019,2022,4,73.0,M,16.5,66.0,9.255628917943215,0.0,0.0,750.0,3000.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,LATINA PROGETTO BRIDGE,Ordinario Sportivo,True,3,0.0,0.0,Centro,76.0,0
MSD034 ,2017,2020,4,89.0,M,236.75,947.0,126.99967191558672,195.0,780.0,24110.5,96442.0,11.0,8.0,11.0,2C,3P,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,5,-3.0,0.008087678732515579,Centro,94.0,3
MSD047 ,2017,2020,4,86.0,M,105.25,421.0,50.776470928964734,0.0,0.0,4581.5,18326.0,6.0,8.0,8.0,3Q,3P,False,False,LIG,BRIDGE CLUB ALASSIO,Ordinario Amatoriale,True,5,2.0,0.0,Nord-Ovest,91.0,0
MSD048 ,2017,2023,7,82.0,M,38.142857142857146,267.0,23.84972796091234,428.57142857142856,3000.0,3329.8571428571427,23309.0,5.0,8.0,8.0,3F,3P,False,True,EMI,RAVENNA BRIDGE,Ordinario Sportivo,True,2,3.0,0.1287001287001287,Nord-Est,84.0,0
MSD059 ,2017,2023,7,79.0,M,7.428571428571429,52.0,2.878491668515698,6421.428571428572,44950.0,16781.85714285714,117473.0,10.0,14.0,14.0,2Q,1Q,False,True,CAM,BRIDGE CLUB CASERTA ASD,Agonista,True,2,4.0,0.38263786029249025,Sud,81.0,0
MSG018 ,2017,2023,6,54.0,M,30.833333333333332,185.0,22.337561788759906,200.0,1200.0,2756.6666666666665,16540.0,0.0,8.0,8.0,NC,3P,True,False,LIG,ALPI APUANE CASTELLO DI SAN GIORGIO,Ordinario Sportivo,True,2,8.0,0.0725470044132761,Nord-Ovest,56.0,0
MSG054 ,2021,2024,4,79.0,M,3.5,14.0,5.0,0.0,0.0,191.0,764.0,0.0,0.0,0.0,NC,NC,False,False,PIE,BRIDGE IVREA,Ordinario Amatoriale,True,1,0.0,0.0,Nord-Ovest,80.0,0
MSG063 ,2017,2020,4,70.0,M,48.25,193.0,37.268172301129376,196.5,786.0,9328.0,37312.0,8.0,9.0,11.0,3P,2F,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Sportivo,True,5,1.0,0.021065044354514513,Centro,75.0,0
MSG066 ,2017,2022,5,75.0,M,84.6,423.0,43.13119520718154,32.0,160.0,7889.4,39447.0,8.0,8.0,10.0,3P,3P,False,False,SAR,ARBAREE BRIDGE,Ordinario Sportivo,True,3,0.0,0.004055972419387548,Isole,78.0,0
MSL002 ,2017,2024,8,86.0,M,33.25,266.0,42.26700841081611,6347.25,50778.0,37442.0,299536.0,15.0,14.0,16.0,1C,1Q,False,True,LOM,BERGAMASCA BRIDGE,Ordinario Sportivo,True,1,-1.0,0.16952162837979948,Nord-Ovest,87.0,3
MSL023 ,2017,2023,7,89.0,F,136.0,952.0,109.4501408557035,6144.571428571428,43012.0,46335.57142857143,324349.0,16.0,16.0,16.0,1P,1P,False,True,LAZ,NUOVA ARCADIA BRIDGE,Ordinario Sportivo,True,2,0.0,0.13260983505472485,Centro,91.0,3
MSL052 ,2017,2022,5,83.0,F,45.2,226.0,32.537670475926824,1014.0,5070.0,8007.0,40035.0,10.0,11.0,12.0,2Q,2C,False,True,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,3,1.0,0.12663602757518233,Nord-Ovest,86.0,0
MSL071 ,2017,2021,5,65.0,F,10.6,53.0,7.3006848993775915,150.4,752.0,397.0,1985.0,0.0,0.0,5.0,NC,NC,True,False,LOM,IL BRIDGE,Ordinario Sportivo,True,4,0.0,0.37865055387714,Nord-Ovest,69.0,0
MSL082 ,2017,2020,4,81.0,M,38.0,152.0,16.14517471774978,6925.5,27702.0,55333.5,221334.0,13.0,10.0,13.0,1F,2Q,False,False,LOM,BCM BR.CLUB MERATE,Ordinario Sportivo,True,5,-3.0,0.12515869609415592,Nord-Ovest,86.0,3
MSL109 ,2017,2019,3,92.0,M,168.33333333333334,505.0,150.69948020259835,1590.0,4770.0,20697.666666666668,62093.0,12.0,15.0,15.0,2P,1C,False,False,LAZ,ACCADEMIA DEL BRIDGE,Ordinario Sportivo,True,6,3.0,0.0768190163300802,Centro,98.0,3
MSL190 ,2017,2023,6,83.0,F,3.6666666666666665,22.0,2.3380903889000244,0.0,0.0,312.5,1875.0,2.0,0.0,2.0,4Q,NC,False,False,LOM,BRIDGE INSTITUTE 2000,Ordinario Sportivo,True,2,-2.0,0.0,Nord-Ovest,85.0,0
MSL205 ,2017,2021,5,70.0,F,17.6,88.0,11.86591757935306,224.0,1120.0,7612.8,38064.0,9.0,9.0,9.0,2F,2F,False,False,PIE,BRIDGE PINEROLO,Ordinario Sportivo,True,4,0.0,0.029423354787862867,Nord-Ovest,74.0,0
MSL217 ,2017,2020,4,91.0,F,75.0,300.0,34.61213659975356,0.0,0.0,1225.25,4901.0,5.0,6.0,6.0,3F,3Q,False,False,SAR,BRIDGE ICHNOS,Ordinario Sportivo,True,5,1.0,0.0,Isole,96.0,0
MSL254 ,2017,2022,6,73.0,F,35.166666666666664,211.0,16.117278513032733,0.0,0.0,1560.8333333333333,9365.0,1.0,6.0,6.0,4F,3Q,False,False,PIE,PINO BRIDGE,Ordinario Sportivo,True,3,5.0,0.0,Nord-Ovest,76.0,0
MSL287 ,2019,2021,3,61.0,F,22.666666666666668,68.0,6.658328118479393,0.0,0.0,594.6666666666666,1784.0,0.0,5.0,5.0,NC,3F,True,False,SAR,BRIDGE ICHNOS,Scuola Bridge,True,4,5.0,0.0,Isole,65.0,0
MSM034 ,2019,2024,4,73.0,M,4.25,17.0,5.852349955359813,6.0,24.0,54.25,217.0,0.0,0.0,0.0,NC,NC,True,False,LOM,MONZA BRIDGE,Ordinario Sportivo,True,1,0.0,0.11009174311926606,Nord-Ovest,74.0,0
MSN017 ,2017,2023,7,90.0,F,59.714285714285715,418.0,40.22733020271287,0.0,0.0,3621.714285714286,25352.0,6.0,8.0,8.0,3Q,3P,False,False,LOM,MONZA BRIDGE,Ordinario Sportivo,True,2,2.0,0.0,Nord-Ovest,92.0,0
MSN019 ,2017,2023,7,78.0,M,29.714285714285715,208.0,39.284069229626596,23292.85714285714,163050.0,40324.142857142855,282269.0,21.0,21.0,21.0,MS,MS,False,True,LAZ,ACCADEMIA DEL BRIDGE,Agonista,True,2,0.0,0.5776384312891912,Centro,80.0,3
MSN024 ,2018,2024,4,72.0,M,14.25,57.0,9.14239210126832,350.0,1400.0,859.0,3436.0,0.0,5.0,5.0,NC,3F,False,True,EMI,BRIDGE CITTA' DEL TRICOLORE,Ordinario Sportivo,True,1,5.0,0.4073319755600815,Nord-Est,73.0,0
MSN032 ,2017,2022,6,73.0,M,42.333333333333336,254.0,33.44647465229581,2918.3333333333335,17510.0,12009.0,72054.0,12.0,13.0,13.0,2P,1F,False,True,PUG,TARANTO BRIDGE ASD,Ordinario Sportivo,True,3,1.0,0.24300881271251126,Sud,76.0,0
MSN072 ,2017,2024,6,78.0,M,9.166666666666666,55.0,4.119061381755153,44.166666666666664,265.0,219.83333333333334,1319.0,0.0,0.0,5.0,NC,NC,False,False,LOM,OPEN BEACH MILANO SSD A RL,Ordinario Sportivo,True,1,0.0,0.20075757575757575,Nord-Ovest,79.0,0
MSN097 ,2017,2022,6,86.0,F,83.16666666666667,499.0,38.24351796928032,0.0,0.0,8234.5,49407.0,8.0,12.0,12.0,3P,2P,False,False,PIE,BRIDGE TORINO,Ordinario Sportivo,True,3,4.0,0.0,Nord-Ovest,89.0,0
MSN107 ,2018,2021,3,77.0,M,33.0,99.0,37.322915213043046,130.0,390.0,1834.0,5502.0,0.0,7.0,7.0,NC,3C,False,False,VEN,POLESINE BRIDGE CLUB,Ordinario Sportivo,True,4,7.0,0.07087043430855897,Nord-Est,81.0,0
MSN132 ,2018,2021,4,64.0,F,16.0,64.0,7.874007874011811,90.0,360.0,845.75,3383.0,0.0,5.0,5.0,NC,3F,False,False,ABR,AMICI BRIDGE ABRUZZO,Ordinario Sportivo,True,4,5.0,0.10638297872340426,Centro,68.0,0
MSN160 ,2017,2020,4,86.0,F,259.5,1038.0,135.97671369270057,0.0,0.0,60106.75,240427.0,8.0,8.0,8.0,3P,3P,False,False,LAZ,BRIDGE 3A S.S.D. A R.L.,Ordinario Sportivo,True,5,0.0,0.0,Centro,91.0,3
MSN180 ,2017,2020,4,80.0,M,26.0,104.0,24.5085019262024,1560.0,6240.0,3020.75,12083.0,6.0,8.0,8.0,3Q,3P,False,False,CAM,BRIDGE ARCOBALENO,Ordinario Sportivo,True,5,2.0,0.5163853028798411,Sud,85.0,0
MSN218 ,2018,2023,5,91.0,M,5.4,27.0,1.8165902124584952,0.0,0.0,65.0,325.0,0.0,0.0,0.0,NC,NC,False,False,SIC,C.CAN.ROGGERO DI LAURIA ASD,Ordinario Sportivo,True,2,0.0,0.0,Isole,93.0,0
MSN263 ,2017,2022,6,93.0,F,7.5,45.0,4.5934736311423405,0.0,0.0,397.6666666666667,2386.0,2.0,0.0,5.0,4Q,NC,False,False,PIE,C.LO BIELLESE BRIDGE,Ordinario Amatoriale,True,3,-2.0,0.0,Nord-Ovest,96.0,0
MSN314 ,2017,2024,5,77.0,M,30.6,153.0,22.82104292095346,583.2,2916.0,5950.6,29753.0,8.0,9.0,10.0,3P,2F,False,True,LAZ,OSTIA BRIDGE,Ordinario Amatoriale,True,1,1.0,0.09800362976406533,Centro,78.0,0
MSN321 ,2018,2023,5,79.0,F,21.8,109.0,23.166786570433114,0.0,0.0,89.8,449.0,0.0,0.0,0.0,NC,NC,False,False,LOM,ASD CANOTTIERI TICINO PAVIA,Ordinario Sportivo,True,2,0.0,0.0,Nord-Ovest,81.0,0
MSP011 ,2017,2024,5,88.0,M,40.2,201.0,26.95737375932604,4040.0,20200.0,8797.0,43985.0,11.0,12.0,12.0,2C,2P,False,True,CAM,BRIDGE SORRENTO,Ordinario Amatoriale,True,1,1.0,0.4592370299640795,Sud,89.0,0
MSR008 ,2017,2023,7,88.0,F,32.42857142857143,227.0,18.081824602411697,2194.285714285714,15360.0,20059.285714285714,140415.0,13.0,15.0,15.0,1F,1C,False,False,CAB,A.BR.CIRCOLO 1871 CATANZARO,Ordinario Sportivo,True,2,2.0,0.10938924339106655,Sud,90.0,0
MSR039 ,2017,2023,6,87.0,M,54.0,324.0,37.587231874667225,9366.666666666666,56200.0,23055.166666666668,138331.0,14.0,16.0,16.0,1Q,1P,False,True,PUG,ASD SOC GINNASTICA ANGIULLI,Ordinario Amatoriale,True,2,2.0,0.4062689760865165,Sud,89.0,0
MSR044 ,2017,2024,5,60.0,F,12.8,64.0,11.34460224071342,16577.2,82886.0,23762.2,118811.0,13.0,16.0,16.0,1F,1P,False,True,ABR,AMICI BRIDGE ABRUZZO,Agonista,True,1,3.0,0.6976231357101976,Centro,61.0,0
MSR054 ,2018,2022,5,59.0,M,90.6,453.0,68.49306534241259,146.6,733.0,3769.4,18847.0,0.0,9.0,9.0,NC,2F,True,False,EMI,RAVENNA BRIDGE,Ordinario Sportivo,True,3,9.0,0.038890067911714774,Nord-Est,62.0,0
MSR055 ,2017,2020,4,89.0,F,111.5,446.0,65.91661399070799,491.25,1965.0,13532.5,54130.0,12.0,9.0,12.0,2P,2F,False,False,MAR,BRIDGE FALCONARA,Ordinario Sportivo,True,5,-3.0,0.036300825774509986,Centro,94.0,3
MSR095 ,2017,2019,3,96.0,F,79.33333333333333,238.0,36.47373484212075,5823.333333333333,17470.0,38735.666666666664,116207.0,16.0,15.0,16.0,1P,1C,False,True,TOS,CIRCOLO DEL BRIDGE FI,Ordinario Sportivo,True,6,-1.0,0.15033388406994355,Centro,102.0,3
MSR130 ,2017,2021,5,81.0,F,60.8,304.0,34.831020656879986,0.0,0.0,8062.8,40314.0,8.0,8.0,8.0,3P,3P,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Sportivo,True,4,0.0,0.0,Centro,85.0,0
MSR146 ,2017,2023,7,50.0,F,44.57142857142857,312.0,44.53035347886182,3482.8571428571427,24380.0,11962.714285714286,83739.0,12.0,11.0,12.0,2P,2C,False,True,   ,E.T.DIMISSIONARI            ,Ordinario Sportivo,True,2,-1.0,0.2911392405063291,Altro,52.0,0
MSR165 ,2017,2021,5,86.0,M,39.4,197.0,32.78414250823102,0.0,0.0,2543.6,12718.0,4.0,6.0,7.0,4P,3Q,False,False,LOM,A. VOLTA,Ordinario Sportivo,True,4,2.0,0.0,Nord-Ovest,90.0,0
MSR205 ,2017,2022,6,56.0,M,27.833333333333332,167.0,15.967675681409196,1483.3333333333333,8900.0,8667.666666666666,52006.0,11.0,8.0,11.0,2C,3P,False,True,LOM,BRIDGE CREMONA,Ordinario Sportivo,True,3,-3.0,0.1711308093141308,Nord-Ovest,59.0,0
MSR228 ,2017,2024,8,78.0,M,102.75,822.0,35.73613617294725,35.0,280.0,6632.875,53063.0,8.0,10.0,10.0,3P,2Q,False,False,EMI,BRIDGE BOLOGNA RASTIGNANO,Ordinario Sportivo,True,1,2.0,0.005276647067691844,Nord-Est,79.0,0
MSR230 ,2017,2023,7,79.0,M,86.14285714285714,603.0,53.76314900074391,6062.857142857143,42440.0,27253.0,190771.0,15.0,16.0,16.0,1C,1P,False,True,LAZ,ITALTUSCOLO BRIDGE A.S.D.,Ordinario Sportivo,True,2,1.0,0.2224645126119137,Centro,81.0,3
MSR248 ,2019,2023,4,77.0,F,8.5,34.0,6.244997998398398,0.0,0.0,201.0,804.0,0.0,0.0,0.0,NC,NC,False,False,FRI,DOMUS NAONIS-ROBERTO RICCIO A.S.D.,Ordinario Sportivo,True,2,0.0,0.0,Nord-Est,79.0,0
MSR268 ,2017,2024,8,75.0,M,99.125,793.0,53.3999398073497,679.0,5432.0,8025.5,64204.0,8.0,11.0,11.0,3P,2C,False,False,SAR,BRIDGE ICHNOS,Ordinario Sportivo,True,1,3.0,0.08460400280351997,Isole,76.0,0
MSS070 ,2018,2023,6,67.0,M,39.0,234.0,30.71807285621935,8.333333333333334,50.0,770.6666666666666,4624.0,0.0,5.0,5.0,NC,3F,True,False,SAR,POGGIO BRIDGE,Ordinario Sportivo,True,2,5.0,0.010810810810810811,Isole,69.0,0
MSS074 ,2019,2023,5,70.0,F,45.0,225.0,20.566963801203133,0.0,0.0,1019.4,5097.0,0.0,5.0,5.0,NC,3F,True,False,SIC,ETNA BRIDGE ASD,Ordinario Sportivo,True,2,5.0,0.0,Isole,72.0,0
MSS081 ,2022,2024,3,71.0,F,3.3333333333333335,10.0,2.5166114784235836,0.0,0.0,37.666666666666664,113.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,NOI BRIDGE ASD,Scuola Bridge,True,1,0.0,0.0,Centro,72.0,0
MST001 ,2017,2024,8,94.0,F,57.875,463.0,59.07727989675896,0.0,0.0,6340.875,50727.0,7.0,7.0,8.0,3C,3C,False,False,LOM,A.BERGAMASCA BR.LORETO,Ordinario Amatoriale,True,1,0.0,0.0,Nord-Ovest,95.0,0
MST089 ,2017,2019,3,71.0,F,82.0,246.0,46.50806381693394,14313.333333333334,42940.0,35346.333333333336,106039.0,14.0,16.0,16.0,1Q,1P,False,True,EMI,BRIDGE BOLOGNA,Agonista,True,6,2.0,0.4049415314975481,Nord-Est,77.0,3
MST097 ,2017,2020,4,67.0,F,75.75,303.0,37.59765063582209,32035.0,128140.0,65797.25,263189.0,16.0,19.0,19.0,1P,HK,False,True,EMI,BRIDGE BOLOGNA,Agonista,True,5,3.0,0.4868726015426118,Nord-Est,72.0,3
MST099 ,2017,2019,3,77.0,F,28.0,84.0,33.95585369269929,376.0,1128.0,688.3333333333334,2065.0,0.0,5.0,5.0,NC,3F,True,False,TOS,BRIDGE CARRARA,Ordinario Sportivo,True,6,5.0,0.5459825750242013,Centro,83.0,0
MST113 ,2017,2020,4,76.0,M,40.5,162.0,22.218610817660647,15.0,60.0,1377.0,5508.0,5.0,6.0,6.0,3F,3Q,False,False,LOM,BR.ASS.COMOCANTUHELIOS,Ordinario Sportivo,True,5,1.0,0.010891268832819023,Nord-Ovest,81.0,0
MST116 ,2017,2022,6,85.0,F,77.83333333333333,467.0,73.16943806444509,3392.5,20355.0,22000.666666666668,132004.0,15.0,16.0,16.0,1C,1P,False,True,LAZ,AURELIA BRIDGE CLUB,Ordinario Sportivo,True,3,1.0,0.15419870459452292,Centro,88.0,3
MST118 ,2017,2021,5,79.0,M,54.0,270.0,43.12771730569565,16.0,80.0,7341.6,36708.0,7.0,6.0,8.0,3C,3Q,False,False,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,4,-1.0,0.0021793020785093576,Nord-Est,83.0,0
MST145 ,2017,2024,7,75.0,M,19.142857142857142,134.0,13.1710360441459,274.2857142857143,1920.0,1285.5714285714287,8999.0,1.0,6.0,6.0,4F,3Q,False,False,PIE,ALESSANDRIA BRIDGE A.S.D.,Ordinario Sportivo,True,1,5.0,0.21333333333333335,Nord-Ovest,76.0,0
MSV035 ,2017,2023,6,87.0,F,17.833333333333332,107.0,18.400181158528486,0.0,0.0,4288.5,25731.0,6.0,9.0,9.0,3Q,2F,False,False,CAB,A.BR.CIRCOLO 1871 CATANZARO,Ordinario Sportivo,True,2,3.0,0.0,Sud,89.0,0
MSZ016 ,2017,2022,6,93.0,F,55.0,330.0,51.66817202108083,2212.5,13275.0,12166.166666666666,72997.0,9.0,6.0,9.0,2F,3Q,False,False,CAM,C.LO BRIDGE SALERNO,Ordinario Sportivo,True,3,-3.0,0.18185429737801034,Sud,96.0,0
MSZ024 ,2019,2020,2,60.0,F,69.5,139.0,71.4177848998413,42.0,84.0,1047.5,2095.0,0.0,5.0,5.0,NC,3F,True,False,LAZ,BRIDGE EUR  S.S.D. A R.L.,Scuola Bridge,True,5,5.0,0.04007633587786259,Centro,65.0,0
MSZ032 ,2017,2024,8,75.0,M,20.75,166.0,14.518461154189664,35.0,280.0,6935.375,55483.0,8.0,7.0,8.0,3P,3C,False,True,LOM,BRIDGE INSTITUTE 2000,Ordinario Sportivo,True,1,-1.0,0.005046499891860717,Nord-Ovest,76.0,0
MTC004 ,2017,2019,3,81.0,M,87.0,261.0,71.33722730804723,6790.0,20370.0,68455.33333333333,205366.0,16.0,16.0,16.0,1P,1P,False,True,PUG,BRIDGE CLUB DELFINI JONICI,Ordinario Sportivo,True,6,0.0,0.09918828244070371,Sud,87.0,3
MTC014 ,2017,2022,5,84.0,F,18.8,94.0,14.788509052639485,212.0,1060.0,2498.0,12490.0,6.0,6.0,7.0,3Q,3Q,False,False,LAZ,NOI BRIDGE ASD,Ordinario Amatoriale,True,3,0.0,0.08486109999199423,Centro,87.0,0
MTC026 ,2017,2023,5,80.0,M,67.8,339.0,54.83338399187123,363.6,1818.0,4592.8,22964.0,4.0,10.0,10.0,4P,2Q,False,False,LAZ,ANZIO &  NETTUNO BRIDGE CLUB ASD,Ordinario Amatoriale,True,2,6.0,0.07916394513389942,Centro,82.0,0
MTD033 ,2017,2020,4,63.0,M,62.5,250.0,30.577769702841312,3590.0,14360.0,13790.0,55160.0,12.0,13.0,13.0,2P,1F,False,True,LIG,LIGURIABRIDGE,Ordinario Sportivo,True,5,1.0,0.2603288555319882,Nord-Ovest,68.0,0
MTD038 ,2017,2021,5,55.0,M,75.4,377.0,57.67408430135671,284.2,1421.0,5138.6,25693.0,2.0,10.0,10.0,4Q,2Q,False,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,4,8.0,0.055304740406320545,Centro,59.0,0
MTL006 ,2017,2023,6,83.0,M,10.833333333333334,65.0,10.14724921674178,66.66666666666667,400.0,18804.333333333332,112826.0,13.0,13.0,13.0,1F,1F,False,False,EMI,BRIDGE BOLOGNA RASTIGNANO,Ordinario Sportivo,True,2,0.0,0.003545250693539667,Nord-Est,85.0,0
MTL012 ,2017,2019,3,89.0,M,129.0,387.0,77.62087348130012,2763.3333333333335,8290.0,50401.0,151203.0,13.0,11.0,13.0,1F,2C,False,False,LOM,MILANO BRIDGE,Ordinario Sportivo,True,6,-2.0,0.054826591889103465,Nord-Ovest,95.0,3
MTL057 ,2017,2020,4,92.0,M,67.25,269.0,38.65553000542096,1775.0,7100.0,20888.5,83554.0,15.0,15.0,15.0,1C,1C,False,True,LAZ,OLGIATA GOLF CLUB A.D.,Ordinario Sportivo,True,5,0.0,0.08497396924181677,Centro,97.0,3
MTL063 ,2021,2024,3,72.0,F,7.0,21.0,2.0,0.0,0.0,161.33333333333334,484.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,INCONTRI DI BRIDGE,Aderente,True,1,0.0,0.0,Centro,73.0,0
MTL110 ,2017,2023,7,83.0,F,49.57142857142857,347.0,20.345819741469768,142.85714285714286,1000.0,1281.857142857143,8973.0,3.0,5.0,5.0,4C,3F,False,False,LAZ,AGORA' ASD BRIDGE CLUB,Ordinario Amatoriale,True,2,2.0,0.11143302874972141,Centro,85.0,0
MTN001 ,2017,2022,6,92.0,F,67.16666666666667,403.0,59.74417684315909,0.0,0.0,2417.8333333333335,14507.0,6.0,6.0,7.0,3Q,3Q,False,False,PIE,C.LO DELLA STAMPA-SPORTING ASD,Ordinario Sportivo,True,3,0.0,0.0,Nord-Ovest,95.0,0
MTN010 ,2020,2023,3,63.0,M,21.666666666666668,65.0,24.00694344004112,0.0,0.0,1851.0,5553.0,5.0,6.0,6.0,3F,3Q,False,False,TOS,ASS.BRIDGE PISA,Ordinario Sportivo,True,2,1.0,0.0,Centro,65.0,0
MTN016 ,2017,2022,6,83.0,M,36.666666666666664,220.0,18.970151993768177,7621.666666666667,45730.0,20552.166666666668,123313.0,15.0,13.0,15.0,1C,1F,False,False,LAZ,LATINA PROGETTO BRIDGE,Ordinario Sportivo,True,3,-2.0,0.37084191575976777,Centro,86.0,0
MTN035 ,2017,2019,3,84.0,F,105.33333333333333,316.0,32.86842456421258,380.0,1140.0,9079.333333333334,27238.0,8.0,11.0,12.0,3P,2C,False,False,SIC,BRIDGE CONVIVIUM,Ordinario Sportivo,True,6,3.0,0.04185175667241822,Isole,90.0,3
MTN116 ,2017,2024,8,78.0,F,21.875,175.0,16.101796705425677,0.0,0.0,4431.25,35450.0,7.0,9.0,9.0,3C,2F,False,False,LOM,A.S.D. SPORTING CLUB MILANO  2,Ordinario Sportivo,True,1,2.0,0.0,Nord-Ovest,79.0,0
MTN164 ,2017,2022,6,92.0,F,90.66666666666667,544.0,80.09910528006331,258.3333333333333,1550.0,4411.0,26466.0,3.0,10.0,10.0,4C,2Q,False,True,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,3,7.0,0.058563494162542036,Centro,95.0,0
MTR005 ,2017,2022,5,86.0,F,9.8,49.0,11.562871615649808,272.0,1360.0,1509.0,7545.0,3.0,5.0,6.0,4C,3F,False,False,VAO,BRIDGE CLUB LA VALLEE  ASD,Ordinario Sportivo,True,3,2.0,0.18022793532997614,Nord-Ovest,89.0,0
MTR033 ,2017,2022,5,74.0,F,8.4,42.0,6.841052550594828,96.0,480.0,937.2,4686.0,5.0,5.0,5.0,3F,3F,False,False,LOM,BCM BR.CLUB MERATE,Normale,True,3,0.0,0.1024109238318754,Nord-Ovest,77.0,0
MTR056 ,2017,2020,4,86.0,M,66.5,266.0,36.07861785970558,0.0,0.0,5349.5,21398.0,8.0,8.0,8.0,3P,3P,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,5,0.0,0.0,Centro,91.0,0
MTR071 ,2017,2018,2,60.0,M,108.0,216.0,53.74011537017761,2785.5,5571.0,26281.0,52562.0,16.0,16.0,16.0,1P,1P,False,True,LIG,LIGURIABRIDGE,Agonista,True,7,0.0,0.10598710119285429,Nord-Ovest,67.0,3
MTR091 ,2019,2023,5,88.0,M,5.0,25.0,3.5355339059327378,40.0,200.0,355.8,1779.0,0.0,0.0,0.0,NC,NC,False,False,MAR,ANKON BRIDGE – RIVIERA DEL CONERO,Ordinario Amatoriale,True,2,0.0,0.11235955056179775,Centro,90.0,0
MTR112 ,2017,2021,5,77.0,F,37.0,185.0,23.39871791359518,24.0,120.0,831.4,4157.0,2.0,5.0,5.0,4Q,3F,False,False,LAZ,BRIDGE EUR  S.S.D. A R.L.,Ordinario Sportivo,True,4,3.0,0.02886002886002886,Centro,81.0,0
MTR132 ,2022,2024,3,75.0,M,28.666666666666668,86.0,23.544284515213736,0.0,0.0,131.0,393.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,FIORANELLO GOLF CLUB SSD A R.L.,Ordinario Sportivo,True,1,0.0,0.0,Centro,76.0,0
MTT048 ,2020,2024,5,78.0,F,23.0,115.0,28.39013913315678,30.4,152.0,772.8,3864.0,0.0,5.0,5.0,NC,3F,True,False,LIG,TENNIS CLUB GENOVA 1893 ASD,Ordinario Sportivo,True,1,5.0,0.03932729624838292,Nord-Ovest,79.0,0
MTZ005 ,2017,2020,4,86.0,M,89.0,356.0,53.547486713508164,97.5,390.0,14216.75,56867.0,9.0,6.0,9.0,2F,3Q,False,False,EMI,BRIDGE INSIEME BOLOGNA,Ordinario Sportivo,True,5,-3.0,0.006857986917071112,Nord-Est,91.0,3
MVZ001 ,2017,2020,4,83.0,M,37.5,150.0,19.364916731037084,11652.5,46610.0,42912.5,171650.0,16.0,16.0,16.0,1P,1P,False,True,CAM,A.B.S.GIORGIO SANNIO,Agonista,True,5,0.0,0.27153934436735006,Sud,88.0,3
