MmbCode,AnnoInizio,AnnoFine,AnniPresenza,EtaUltima,Sesso,GareMedie,GareTotali,GareStd,PuntiCampMedi,PuntiCampTot,PuntiTotMedi,PuntiTotTot,CatInizio,CatFine,CatMax,CatLabelInizio,CatLabelFine,EraScuolaBridge,EraAgonista,Regione,Circolo,TipoTessera,Churned,AnniDaChurn,Progressione,RatioChamp,Macroregione,EtaAttuale,Cluster
MGL046 ,2017,2020,4,85.0,F,26.5,106.0,20.615528128088304,0.0,0.0,379.25,1517.0,1.0,0.0,5.0,4F,NC,False,False,LAZ,NUOVO BRIDGE INSIEME,Ordinario Sportivo,True,5,-1.0,0.0,Centro,90.0,1
MGL053 ,2017,2020,4,89.0,F,21.0,84.0,20.864643139371765,0.0,0.0,328.25,1313.0,2.0,0.0,2.0,4Q,NC,False,False,LOM,ASD CITTA' DI LECCO,Ordinario Amatoriale,True,5,-2.0,0.0,Nord-Ovest,94.0,1
MGL078 ,2017,2018,2,89.0,F,11.0,22.0,11.313708498984761,0.0,0.0,358.5,717.0,2.0,1.0,2.0,4Q,4F,False,False,LIG,SPEZIA BRIDGE,Ordinario Amatoriale,True,7,-1.0,0.0,Nord-Ovest,96.0,1
MGL086 ,2017,2018,2,82.0,M,5.0,10.0,5.656854249492381,75.0,150.0,2009.0,4018.0,2.0,1.0,2.0,4Q,4F,False,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,7,-1.0,0.03732271709380443,Centro,89.0,1
MGL094 ,2017,2017,1,84.0,F,1.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,NC,NC,False,False,UMB,ANGOLO VERDE PG,Ordinario Sportivo,True,8,0.0,0.0,Centro,92.0,1
MGL096 ,2017,2020,4,87.0,F,12.0,48.0,10.98483803552272,0.0,0.0,149.25,597.0,1.0,0.0,5.0,4F,NC,False,False,TRB,ASS.BR.BOLZANO,Ordinario Sportivo,True,5,-1.0,0.0,Nord-Est,92.0,1
MGL113 ,2017,2019,3,91.0,M,52.333333333333336,157.0,28.53652630109932,0.0,0.0,1416.3333333333333,4249.0,4.0,6.0,6.0,4P,3Q,False,False,VEN,C.LO BRIDGE MESTRE,Ordinario Sportivo,True,6,2.0,0.0,Nord-Est,97.0,1
MGL118 ,2022,2022,1,69.0,F,8.0,8.0,0.0,1850.0,1850.0,7483.0,7483.0,0.0,0.0,0.0,NC,NC,False,False,PIE,BRIDGE TORINO,Ordinario Amatoriale,True,3,0.0,0.24719401389631213,Nord-Ovest,72.0,1
MGL132 ,2018,2018,1,65.0,M,5.0,5.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,0.0,NC,NC,False,False,SAR,BRIDGE ICHNOS,Ordinario Sportivo,True,7,0.0,0.0,Isole,72.0,1
MGL151 ,2023,2023,1,77.0,F,4.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,NC,NC,True,False,SAR,BRIDGE ICHNOS,Scuola Bridge,True,2,0.0,0.0,Isole,79.0,1
MGM001 ,2019,2019,1,89.0,M,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,BIA A R.L.,Ordinario Amatoriale,True,6,0.0,0.0,Centro,95.0,1
MGM019 ,2017,2019,3,57.0,M,21.0,63.0,4.0,36.666666666666664,110.0,477.6666666666667,1433.0,2.0,5.0,5.0,4Q,3F,False,False,LOM,BRIDGE CLUB DESIO,Ordinario Sportivo,True,6,3.0,0.07670850767085077,Nord-Ovest,63.0,1
MGN032 ,2017,2021,5,56.0,M,9.8,49.0,7.5960516059331775,216.0,1080.0,533.6,2668.0,3.0,0.0,5.0,4C,NC,False,False,LOM,ASD CITTA' DI LECCO,Ordinario Sportivo,True,4,-3.0,0.40464593480704386,Nord-Ovest,60.0,1
MGN035 ,2020,2020,1,74.0,M,2.0,2.0,0.0,6823.0,6823.0,23460.0,23460.0,9.0,9.0,9.0,2F,2F,False,False,UMB,BRIDGE  TACITUS,Ordinario Sportivo,True,5,0.0,0.29082306807041475,Centro,79.0,1
MGN039 ,2018,2019,2,98.0,F,7.5,15.0,0.7071067811865476,0.0,0.0,60.5,121.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,6,0.0,0.0,Centro,104.0,1
MGN046 ,2019,2019,1,83.0,F,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,BIA A R.L.,Ordinario Amatoriale,True,6,0.0,0.0,Centro,89.0,1
MGN048 ,2017,2022,3,87.0,F,3.0,9.0,2.6457513110645907,0.0,0.0,357.6666666666667,1073.0,5.0,0.0,5.0,3F,NC,False,False,LOM,IL BRIDGE,Ordinario Sportivo,True,3,-5.0,0.0,Nord-Ovest,90.0,1
MGN054 ,2017,2020,4,74.0,F,17.5,70.0,11.120551545074852,0.0,0.0,1267.75,5071.0,3.0,0.0,5.0,4C,NC,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,5,-3.0,0.0,Centro,79.0,1
MGN082 ,2017,2020,4,65.0,F,15.5,62.0,12.151817422372122,22.5,90.0,3199.0,12796.0,8.0,5.0,8.0,3P,3F,False,False,LAZ,ANTICO TIRO A VOLO - BR. A.S.D,Ordinario Sportivo,True,5,-3.0,0.007032898335547394,Centro,70.0,1
MGN111 ,2019,2022,4,86.0,F,9.0,36.0,11.105554165971787,0.0,0.0,339.75,1359.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,INCONTRI DI BRIDGE,Aderente,True,3,0.0,0.0,Centro,89.0,1
MGN150 ,2017,2019,3,93.0,M,24.666666666666668,74.0,18.230011885167087,0.0,0.0,248.66666666666666,746.0,1.0,5.0,5.0,4F,3F,False,False,CAM,C.LO CANOTTIERI NAPOLI A.S.D.,Ordinario Sportivo,True,6,4.0,0.0,Sud,99.0,1
MGN166 ,2019,2022,3,62.0,F,23.333333333333332,70.0,29.670411748631555,6.0,18.0,258.0,774.0,0.0,0.0,0.0,NC,NC,True,False,PIE,C.PORTA SUSA A.S.D.,Scuola Bridge,True,3,0.0,0.023225806451612905,Nord-Ovest,65.0,1
MGP014 ,2017,2020,4,89.0,M,24.75,99.0,16.378339354159202,37.5,150.0,5435.0,21740.0,8.0,8.0,10.0,3P,3P,False,False,LAZ,AURELIA BRIDGE CLUB,Ordinario Sportivo,True,5,0.0,0.006899406651028011,Centro,94.0,1
MGR004 ,2018,2019,2,86.0,M,11.0,22.0,11.313708498984761,0.0,0.0,5330.5,10661.0,13.0,13.0,13.0,1F,1F,False,False,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,6,0.0,0.0,Nord-Est,92.0,1
MGR015 ,2017,2020,4,78.0,M,54.25,217.0,45.97372437962073,0.0,0.0,1433.0,5732.0,4.0,0.0,5.0,4P,NC,False,False,EMI,"BR.MODENA ""C.LO PERROUX""",Ordinario Sportivo,True,5,-4.0,0.0,Nord-Est,83.0,1
MGR021 ,2017,2019,3,81.0,M,4.0,12.0,3.4641016151377544,0.0,0.0,415.0,1245.0,1.0,5.0,5.0,4F,3F,False,False,EMI,RAVENNA BRIDGE,Ordinario Sportivo,True,6,4.0,0.0,Nord-Est,87.0,1
MGR023 ,2018,2020,3,78.0,M,13.0,39.0,9.848857801796104,90.0,270.0,239.0,717.0,1.0,0.0,5.0,4F,NC,False,False,FRI,C.DEL BRIDGE TRIESTE,Ordinario Sportivo,True,5,-1.0,0.37604456824512533,Nord-Est,83.0,1
MGR039 ,2017,2017,1,74.0,M,4.0,4.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,NC,NC,True,False,SIC,MONDELLO BRIDGE ASD,Scuola Bridge,True,8,0.0,0.0,Isole,82.0,1
MGR044 ,2019,2019,1,78.0,M,9.0,9.0,0.0,0.0,0.0,109.0,109.0,0.0,0.0,0.0,NC,NC,True,False,EMI,BRIDGE BOLOGNA,Scuola Bridge,True,6,0.0,0.0,Nord-Est,84.0,1
MGR058 ,2018,2020,3,83.0,F,19.333333333333332,58.0,13.868429375143146,0.0,0.0,414.0,1242.0,1.0,0.0,1.0,4F,NC,False,False,LOM,BRIDGE EXCELSIOR,Ordinario Sportivo,True,5,-1.0,0.0,Nord-Ovest,88.0,1
MGR099 ,2017,2017,1,61.0,M,27.0,27.0,0.0,0.0,0.0,10305.0,10305.0,12.0,12.0,12.0,2P,2P,False,True,ABR,TERAMO BRIDGE,Agonista,True,8,0.0,0.0,Centro,69.0,1
MGR131 ,2018,2018,1,95.0,M,7.0,7.0,0.0,0.0,0.0,265.0,265.0,1.0,1.0,1.0,4F,4F,False,False,LAZ,BIA A R.L.,Ordinario Amatoriale,True,7,0.0,0.0,Centro,102.0,1
MGR144 ,2017,2020,4,76.0,M,8.0,32.0,5.477225575051661,50.0,200.0,103.75,415.0,0.0,0.0,5.0,NC,NC,True,False,LIG,LIGURIABRIDGE,Ordinario Sportivo,True,5,0.0,0.4807692307692308,Nord-Ovest,81.0,1
MGR147 ,2017,2017,1,78.0,M,1.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,8,0.0,0.0,Nord-Ovest,86.0,1
MGS002 ,2017,2017,1,81.0,F,17.0,17.0,0.0,0.0,0.0,665.0,665.0,5.0,5.0,5.0,3F,3F,False,False,VEN,PADOVA BRIDGE,Ordinario Sportivo,True,8,0.0,0.0,Nord-Est,89.0,1
MGS012 ,2018,2019,2,83.0,M,14.0,28.0,16.97056274847714,80.0,160.0,285.0,570.0,1.0,5.0,5.0,4F,3F,False,False,SIC,BRIDGE RAGUSA,Ordinario Sportivo,True,6,4.0,0.28021015761821366,Isole,89.0,1
MGS031 ,2017,2019,3,78.0,M,11.0,33.0,8.717797887081348,0.0,0.0,65.0,195.0,0.0,5.0,5.0,NC,3F,False,False,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,6,5.0,0.0,Nord-Ovest,84.0,1
MGT009 ,2017,2019,3,76.0,F,6.666666666666667,20.0,4.932882862316247,0.0,0.0,417.3333333333333,1252.0,3.0,5.0,5.0,4C,3F,False,False,EMI,RAVENNA BRIDGE,Ordinario Sportivo,True,6,2.0,0.0,Nord-Est,82.0,1
MGT029 ,2017,2020,4,81.0,F,41.0,164.0,35.23256069793016,2163.75,8655.0,6720.0,26880.0,8.0,8.0,8.0,3P,3P,False,False,EMI,FERRARA  BRIDGE E BURRACO,Ordinario Sportivo,True,5,0.0,0.3219746289200551,Nord-Est,86.0,1
MGT036 ,2019,2020,2,81.0,M,48.0,96.0,43.840620433565945,0.0,0.0,248.0,496.0,5.0,0.0,5.0,3F,NC,False,False,PUG,BRIDGE MARTINA,Ordinario Amatoriale,True,5,-5.0,0.0,Sud,86.0,1
MGT037 ,2017,2018,2,90.0,F,45.5,91.0,0.7071067811865476,0.0,0.0,1796.0,3592.0,6.0,6.0,6.0,3Q,3Q,False,False,LOM,BRIDGE LEGNANO,Ordinario Amatoriale,True,7,0.0,0.0,Nord-Ovest,97.0,1
MGT039 ,2017,2020,4,53.0,M,11.75,47.0,7.932002689527196,247.5,990.0,3511.0,14044.0,4.0,0.0,5.0,4P,NC,False,False,LOM,ASD CITTA' DI LECCO,Ordinario Sportivo,True,5,-4.0,0.0704877180491278,Nord-Ovest,58.0,1
MGT053 ,2017,2021,5,74.0,M,21.0,105.0,17.0,3499.6,17498.0,12145.0,60725.0,12.0,9.0,12.0,2P,2F,False,True,TOS,LE 9 DAME,Agonista,True,4,-3.0,0.2881467575667753,Centro,78.0,1
MGT056 ,2017,2019,3,60.0,F,5.0,15.0,2.0,0.0,0.0,676.3333333333334,2029.0,3.0,5.0,5.0,4C,3F,False,False,TOS,SIENA BRIDGE,Ordinario Sportivo,True,6,2.0,0.0,Centro,66.0,1
MGV001 ,2017,2018,2,84.0,M,30.0,60.0,38.18376618407357,295.0,590.0,17629.0,35258.0,11.0,10.0,11.0,2C,2Q,False,False,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,7,-1.0,0.016733316316401486,Nord-Ovest,91.0,1
MGZ003 ,2017,2020,4,80.0,M,19.25,77.0,19.80530232033836,269.0,1076.0,401.75,1607.0,0.0,0.0,5.0,NC,NC,True,False,EMI,ASS.RIMINI BRIDGE,Ordinario Sportivo,True,5,0.0,0.6691542288557214,Nord-Est,85.0,1
MGZ021 ,2017,2020,4,82.0,F,45.25,181.0,23.66960075708925,0.0,0.0,2210.0,8840.0,5.0,0.0,6.0,3F,NC,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,5,-5.0,0.0,Centro,87.0,1
MGZ025 ,2018,2019,2,72.0,M,5.0,10.0,2.8284271247461903,0.0,0.0,542.0,1084.0,0.0,5.0,5.0,NC,3F,False,False,CAB,BRIDGE LAMEZIA TERME,Ordinario Sportivo,True,6,5.0,0.0,Sud,78.0,1
MGZ033 ,2020,2020,1,72.0,M,6.0,6.0,0.0,10560.0,10560.0,16932.0,16932.0,13.0,13.0,13.0,1F,1F,False,True,EMI,BRIDGE CITTA' DEL TRICOLORE,Agonista,True,5,0.0,0.6236343235103053,Nord-Est,77.0,1
MGZ039 ,2017,2017,1,72.0,F,1.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,NC,NC,True,False,LOM,QUELLI CHE IL BRIDGE ...,Scuola Bridge,True,8,0.0,0.0,Nord-Ovest,80.0,1
MGZ042 ,2022,2023,2,81.0,M,2.5,5.0,2.1213203435596424,275.0,550.0,305.0,610.0,0.0,0.0,0.0,NC,NC,True,False,TOS,LIVORNO STANZE CIVICHE,Scuola Bridge,True,2,0.0,0.900163666121113,Centro,83.0,1
MGZ043 ,2022,2022,1,83.0,F,3.0,3.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,NC,NC,False,False,VEN,PIACEREBRIDGE,Aderente,True,3,0.0,0.0,Nord-Est,86.0,1
MHG001 ,2017,2020,4,78.0,M,10.0,40.0,10.03327796219494,187.5,750.0,7991.5,31966.0,6.0,0.0,6.0,3Q,NC,False,False,VEN,C.LO CITTADINO VERONA BRIDGE,Ordinario Sportivo,True,5,-6.0,0.023461694872837613,Nord-Est,83.0,1
MHZ001 ,2018,2018,1,79.0,M,7.0,7.0,0.0,0.0,0.0,418.0,418.0,23.0,23.0,23.0,GM,GM,False,True,LOM,IL BRIDGE,Agonista,True,7,0.0,0.0,Nord-Ovest,86.0,1
MJL004 ,2017,2021,5,86.0,F,5.2,26.0,5.357238094391549,56.0,280.0,515.4,2577.0,2.0,0.0,5.0,4Q,NC,False,False,LOM,SOC.CANOTTIERI MILANO,Ordinario Sportivo,True,4,-2.0,0.10861132660977502,Nord-Ovest,90.0,1
MJR008 ,2020,2022,3,71.0,F,1.3333333333333333,4.0,0.5773502691896258,0.0,0.0,7.666666666666667,23.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Scuola Bridge,True,3,0.0,0.0,Centro,74.0,1
MJT001 ,2017,2020,4,80.0,M,26.25,105.0,25.708299567779015,337.5,1350.0,8295.75,33183.0,5.0,0.0,5.0,3F,NC,False,False,LOM,MOTO CLUB MILANO SSD A RL,Ordinario Sportivo,True,5,-5.0,0.04068225650916104,Nord-Ovest,85.0,1
MLB010 ,2017,2019,3,79.0,M,15.0,45.0,8.18535277187245,1076.6666666666667,3230.0,7673.0,23019.0,5.0,5.0,5.0,3F,3F,False,False,VEN,TREVISO BRIDGE,Ordinario Sportivo,True,6,0.0,0.14031277150304083,Nord-Est,85.0,1
MLC005 ,2017,2018,2,72.0,M,13.5,27.0,9.192388155425117,0.0,0.0,1006.5,2013.0,4.0,3.0,4.0,4P,4C,False,False,LOM,BRIDGE VARESE,Ordinario Sportivo,True,7,-1.0,0.0,Nord-Ovest,79.0,1
MLC009 ,2017,2018,2,85.0,M,5.5,11.0,3.5355339059327378,0.0,0.0,37.5,75.0,0.0,0.0,0.0,NC,NC,True,False,FRI,C.DEL BRIDGE TRIESTE,Scuola Bridge,True,7,0.0,0.0,Nord-Est,92.0,1
MLC024 ,2019,2019,1,67.0,M,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,6,0.0,0.0,Nord-Ovest,73.0,1
MLC032 ,2017,2020,4,91.0,M,53.25,213.0,33.80705054669316,255.0,1020.0,6893.0,27572.0,10.0,7.0,10.0,2Q,3C,False,False,LOM,BRIDGE VILLASANTA,Ordinario Sportivo,True,5,-3.0,0.03699271026003699,Nord-Ovest,96.0,1
MLC086 ,2018,2019,2,92.0,F,18.0,36.0,1.4142135623730951,0.0,0.0,9.5,19.0,0.0,0.0,0.0,NC,NC,False,False,PIE,ALESSANDRIA BRIDGE A.S.D.,Ordinario Sportivo,True,6,0.0,0.0,Nord-Ovest,98.0,1
MLC126 ,2019,2019,1,93.0,M,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ASS.POLISPORTIVA DIL.PALOCCO,Ordinario Amatoriale,True,6,0.0,0.0,Centro,99.0,1
MLC131 ,2020,2020,1,74.0,F,3.0,3.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,NC,NC,True,False,SAR,BRIDGE ICHNOS,Scuola Bridge,True,5,0.0,0.0,Isole,79.0,1
MLD027 ,2017,2018,2,78.0,F,5.5,11.0,2.1213203435596424,0.0,0.0,29.5,59.0,0.0,0.0,0.0,NC,NC,True,False,SIC,BRIDGE CATANIA,Scuola Bridge,True,7,0.0,0.0,Isole,85.0,1
MLD039 ,2018,2018,1,104.0,F,7.0,7.0,0.0,0.0,0.0,313.0,313.0,0.0,0.0,0.0,NC,NC,False,False,LOM,ASS.IT.ROTARIANI BR.,Ordinario Sportivo,True,7,0.0,0.0,Nord-Ovest,111.0,1
MLD040 ,2021,2022,2,76.0,F,1.0,2.0,0.0,10.0,20.0,10.0,20.0,0.0,0.0,0.0,NC,NC,True,False,LOM,CIRCOLO BRIDGE 2000,Scuola Bridge,True,3,0.0,0.9523809523809523,Nord-Ovest,79.0,1
MLD096 ,2017,2020,4,87.0,M,41.25,165.0,13.793114224133722,0.0,0.0,434.5,1738.0,2.0,0.0,5.0,4Q,NC,False,False,LAZ,BRIDGE EUR  S.S.D. A R.L.,Ordinario Amatoriale,True,5,-2.0,0.0,Centro,92.0,1
MLD099 ,2018,2018,1,71.0,M,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,NC,NC,True,False,LOM,BERGAMASCA BRIDGE,Scuola Bridge,True,7,0.0,0.0,Nord-Ovest,78.0,1
MLD100 ,2018,2018,1,68.0,M,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,NC,NC,True,False,PIE,BAVENO BRIDGE CLUB,Scuola Bridge,True,7,0.0,0.0,Nord-Ovest,75.0,1
MLD102 ,2019,2019,1,78.0,M,8.0,8.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,NC,NC,True,False,SIC,ETNA BRIDGE ASD,Scuola Bridge,True,6,0.0,0.0,Isole,84.0,1
MLG003 ,2018,2018,1,86.0,M,1.0,1.0,0.0,0.0,0.0,332.0,332.0,3.0,3.0,3.0,4C,4C,False,False,CAB,VILLAGGIO DEL BRIDGE,Ordinario Sportivo,True,7,0.0,0.0,Sud,93.0,1
MLG020 ,2019,2019,1,54.0,M,55.0,55.0,0.0,0.0,0.0,558.0,558.0,0.0,0.0,0.0,NC,NC,False,False,VEN,CIRCOLO EREMITANI,Ordinario Amatoriale,True,6,0.0,0.0,Nord-Est,60.0,1
MLG028 ,2017,2017,1,65.0,M,7.0,7.0,0.0,0.0,0.0,797.0,797.0,5.0,5.0,5.0,3F,3F,False,False,PUG,MES AMIS,Ordinario Sportivo,True,8,0.0,0.0,Sud,73.0,1
MLG049 ,2017,2019,3,80.0,M,25.666666666666668,77.0,5.507570547286102,0.0,0.0,2011.6666666666667,6035.0,3.0,7.0,7.0,4C,3C,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Sportivo,True,6,4.0,0.0,Centro,86.0,1
MLG052 ,2018,2018,1,62.0,M,1.0,1.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,NC,NC,True,False,CAM,LA SEQUOIA SCSD,Scuola Bridge,True,7,0.0,0.0,Sud,69.0,1
MLG059 ,2023,2023,1,60.0,M,3.0,3.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Scuola Bridge,True,2,0.0,0.0,Centro,62.0,1
MLG062 ,2024,2024,1,81.0,M,22.0,22.0,0.0,0.0,0.0,173.0,173.0,0.0,0.0,0.0,NC,NC,True,False,PIE,IDEA BRIDGE TORINO,Scuola Bridge,True,1,0.0,0.0,Nord-Ovest,82.0,1
MLL044 ,2018,2018,1,70.0,M,1.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,NC,NC,True,False,CAB,G.B.R.L.BARBERA,Scuola Bridge,True,7,0.0,0.0,Sud,77.0,1
MLL050 ,2018,2018,1,77.0,F,3.0,3.0,0.0,0.0,0.0,894.0,894.0,3.0,3.0,3.0,4C,4C,False,False,LOM,A. VOLTA,Ordinario Sportivo,True,7,0.0,0.0,Nord-Ovest,84.0,1
MLL103 ,2017,2017,1,73.0,F,3.0,3.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,0.0,NC,NC,False,False,LOM,IL BRIDGE,Ordinario Sportivo,True,8,0.0,0.0,Nord-Ovest,81.0,1
MLL121 ,2018,2019,2,82.0,F,6.0,12.0,1.4142135623730951,300.0,600.0,1445.0,2890.0,3.0,5.0,5.0,4C,3F,False,False,TRT,BRIDGE CLUB TRENTO,Ordinario Sportivo,True,6,2.0,0.20754064337599445,Nord-Est,88.0,1
MLL126 ,2017,2023,4,77.0,F,17.25,69.0,14.338177476002079,0.0,0.0,2512.25,10049.0,8.0,5.0,8.0,3P,3F,False,False,ABR,TERAMO BRIDGE,Ordinario Sportivo,True,2,-3.0,0.0,Centro,79.0,1
MLL136 ,2017,2018,2,90.0,M,90.0,180.0,70.71067811865476,325.0,650.0,10445.0,20890.0,12.0,11.0,12.0,2P,2C,False,False,MAR,BRIDGE FALCONARA,Ordinario Sportivo,True,7,-1.0,0.031113876789047916,Centro,97.0,1
MLL143 ,2017,2017,1,92.0,F,20.0,20.0,0.0,0.0,0.0,696.0,696.0,0.0,0.0,0.0,NC,NC,False,False,MAR,ANKON BRIDGE,Ordinario Sportivo,True,8,0.0,0.0,Centro,100.0,1
MLL151 ,2017,2019,3,87.0,F,30.333333333333332,91.0,20.132891827388665,113.33333333333333,340.0,1211.6666666666667,3635.0,5.0,5.0,5.0,3F,3F,False,False,LOM,ARCA BRIDGE ASD,Ordinario Sportivo,True,6,0.0,0.09350935093509351,Nord-Ovest,93.0,1
MLL162 ,2018,2020,3,78.0,F,18.333333333333332,55.0,11.590225767142472,0.0,0.0,60.0,180.0,0.0,0.0,5.0,NC,NC,False,False,LOM,POL.UNICREDIT C.LO MILANO A.S.D.,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,83.0,1
MLL169 ,2017,2020,4,84.0,F,24.5,98.0,11.902380714238083,270.0,1080.0,5771.75,23087.0,7.0,0.0,7.0,3C,NC,False,False,SAR,BRIDGE ICHNOS,Ordinario Amatoriale,True,5,-7.0,0.04677754677754678,Isole,89.0,1
MLL193 ,2017,2020,4,77.0,F,65.5,262.0,37.492221415470524,277.5,1110.0,15070.0,60280.0,12.0,9.0,12.0,2P,2F,False,False,LIG,BRIDGE CLUB ALASSIO,Ordinario Sportivo,True,5,-3.0,0.01841376221363282,Nord-Ovest,82.0,1
MLL196 ,2021,2022,2,60.0,M,37.0,74.0,26.870057685088806,65.0,130.0,496.5,993.0,0.0,0.0,0.0,NC,NC,False,False,EMI,ASS.RIMINI BRIDGE,Ordinario Sportivo,True,3,0.0,0.13078470824949698,Nord-Est,63.0,1
MLL199 ,2017,2019,2,83.0,F,1.5,3.0,0.7071067811865476,0.0,0.0,33.5,67.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,TEX BRIDGE,Ordinario Amatoriale,True,6,0.0,0.0,Centro,89.0,1
MLL228 ,2017,2020,4,73.0,F,33.75,135.0,16.09088769044973,0.0,0.0,850.5,3402.0,4.0,0.0,5.0,4P,NC,False,False,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,5,-4.0,0.0,Nord-Est,78.0,1
MLL249 ,2020,2020,1,74.0,M,4.0,4.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,NC,NC,True,False,SAR,BRIDGE CAGLIARI,Scuola Bridge,True,5,0.0,0.0,Isole,79.0,1
MLL254 ,2018,2018,1,64.0,F,2.0,2.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,NC,NC,True,False,LIG,LIGURIABRIDGE,Scuola Bridge,True,7,0.0,0.0,Nord-Ovest,71.0,1
MLL258 ,2019,2019,1,71.0,F,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,6,0.0,0.0,Nord-Ovest,77.0,1
MLL267 ,2019,2023,2,83.0,M,7.0,14.0,5.656854249492381,0.0,0.0,83.5,167.0,0.0,0.0,0.0,NC,NC,True,False,PUG,BRIDGE MARTINA,Scuola Bridge,True,2,0.0,0.0,Sud,85.0,1
MLL269 ,2020,2020,1,55.0,F,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,True,False,TOS,QUADRI LIVORNO,Scuola Bridge,True,5,0.0,0.0,Centro,60.0,1
MLL276 ,2021,2022,2,74.0,F,48.5,97.0,53.033008588991066,0.0,0.0,349.0,698.0,0.0,0.0,0.0,NC,NC,True,False,VEN,C.LO CITTADINO VERONA BRIDGE,Scuola Bridge,True,3,0.0,0.0,Nord-Est,77.0,1
MLL277 ,2021,2022,2,66.0,M,14.5,29.0,12.020815280171307,0.0,0.0,44.0,88.0,0.0,0.0,0.0,NC,NC,True,False,PUG,C.LO DEL BRIDGE MONOPOLI,Scuola Bridge,True,3,0.0,0.0,Sud,69.0,1
MLL286 ,2023,2023,1,68.0,F,1.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,NC,NC,True,False,FRI,DOMUS NAONIS-ROBERTO RICCIO A.S.D.,Scuola Bridge,True,2,0.0,0.0,Nord-Est,70.0,1
MLN008 ,2017,2017,1,76.0,M,4.0,4.0,0.0,0.0,0.0,392.0,392.0,4.0,4.0,4.0,4P,4P,False,False,CAB,BRIDGE LAMEZIA TERME,Ordinario Sportivo,True,8,0.0,0.0,Sud,84.0,1
MLN017 ,2017,2019,3,99.0,F,24.666666666666668,74.0,27.5922694487665,60.0,180.0,2144.0,6432.0,7.0,5.0,7.0,3C,3F,False,False,FRI,BRIDGE PORDENONE,Ordinario Amatoriale,True,6,-2.0,0.02798072438986476,Nord-Est,105.0,1
MLN042 ,2018,2018,1,86.0,F,1.0,1.0,0.0,0.0,0.0,96.0,96.0,1.0,1.0,1.0,4F,4F,False,False,CAB,VILLAGGIO DEL BRIDGE,Ordinario Sportivo,True,7,0.0,0.0,Sud,93.0,1
MLN046 ,2018,2020,3,69.0,F,33.333333333333336,100.0,26.102362600602525,0.0,0.0,600.6666666666666,1802.0,0.0,0.0,5.0,NC,NC,False,False,CAB,C.BRIDGE N.DITTO  RC,Ordinario Sportivo,True,5,0.0,0.0,Sud,74.0,1
