MmbCode,Eta,GareMedie,AnniPresenza,EngagementScore,RischioChurn,Regione
DSN120 ,82.0,34.875,8,37.85504952540686,ALTO,LAZ
NCL041 ,76.0,41.77777777777778,9,37.857418874742095,ALTO,LOM
ZNC063 ,86.0,38.666666666666664,9,37.865538351196236,ALTO,UMB
MRT038 ,76.0,76.0,9,37.865999451770065,ALTO,LAZ
GTR048 ,28.0,42.888888888888886,9,37.867215349724376,ALTO,FRI
MGR072 ,77.0,39.22222222222222,9,37.868746384126354,ALTO,LOM
LVR027 ,79.0,62.5,4,37.8719206385739,ALTO,LAZ
MRR304 ,66.0,47.375,8,37.877840155761774,ALTO,LAZ
CRT072 ,84.0,39.5,8,37.878045304545005,ALTO,PUG
GML040 ,77.0,48.22222222222222,9,37.87956457576853,ALTO,EMI
DCM008 ,17.0,3.0,2,37.88028969724737,ALTO,LOM
PRT071 ,62.0,77.875,8,37.88365284782526,ALTO,LIG
MRZ004 ,63.0,23.77777777777778,9,37.89068274201112,ALTO,CAM
MLT093 ,72.0,34.666666666666664,9,37.89467859293682,ALTO,EMI
PRL504 ,80.0,94.8,5,37.89544324908234,ALTO,SAR
BLP020 ,90.0,80.22222222222223,9,37.89563667440873,ALTO,LOM
RGZ003 ,69.0,46.333333333333336,9,37.89863569130361,ALTO,EMI
GRN536 ,76.0,35.888888888888886,9,37.90082451922123,ALTO,SIC
FRR119 ,65.0,28.11111111111111,9,37.90437352437422,ALTO,LIG
BRG043 ,62.0,24.88888888888889,9,37.905027204937454,ALTO,LOM
SNL014 ,82.0,23.857142857142858,7,37.91204432512542,ALTO,CAB
RCL172 ,70.0,51.857142857142854,7,37.91535840845544,ALTO,EMI
BLZ016 ,70.0,36.0,9,37.91587745198324,ALTO,LOM
GVC032 ,85.0,20.77777777777778,9,37.91589950853226,ALTO,TOS
DSC076 ,72.0,21.625,8,37.922790451739594,ALTO,LOM
RND041 ,79.0,29.0,9,37.927555643836826,ALTO,LOM
BRD190 ,75.0,107.88888888888889,9,37.93010513665258,ALTO,SIC
GRG121 ,65.0,20.88888888888889,9,37.931592231565304,ALTO,MAR
RBG020 ,72.0,30.22222222222222,9,37.93176343712961,ALTO,MAR
BND175 ,52.0,2.5,2,37.938489881328465,ALTO,TOS
GRN746 ,63.0,24.0,2,37.941117798455025,ALTO,EMI
DCR001 ,81.0,5.222222222222222,9,37.941947319329145,ALTO,PIE
SRC016 ,85.0,75.44444444444444,9,37.94434451178702,ALTO,LAZ
SLN038 ,61.0,15.375,8,37.94621192349747,ALTO,LOM
DTD003 ,65.0,23.857142857142858,7,37.94915092083078,ALTO,TOS
CLL324 ,88.0,51.125,8,37.95210199595856,ALTO,LOM
PTR140 ,79.0,43.22222222222222,9,37.953600745484096,ALTO,FRI
PSN260 ,52.0,33.333333333333336,6,37.954307384372804,ALTO,TOS
CRM003 ,78.0,84.11111111111111,9,37.95452774799152,ALTO,LOM
MRZ059 ,58.0,29.555555555555557,9,37.955160113069276,ALTO,LOM
BNL100 ,81.0,44.55555555555556,9,37.95569860532613,ALTO,TOS
BRT403 ,77.0,89.625,8,37.9563435948966,ALTO,SAR
CPC134 ,72.0,51.375,8,37.957729568923035,ALTO,LOM
PNR020 ,67.0,25.333333333333332,9,37.9577394450786,ALTO,VEN
GLB012 ,73.0,12.75,8,37.96261014457191,ALTO,BAS
MRV071 ,75.0,39.666666666666664,9,37.96345415474643,ALTO,VEN
FRL083 ,73.0,61.44444444444444,9,37.98017602727855,ALTO,LOM
CRB023 ,62.0,6.0,6,37.98272010127402,ALTO,EMI
PLL100 ,59.0,18.22222222222222,9,37.98844836307216,ALTO,LAZ
SNL095 ,83.0,89.0,9,37.99265852228782,ALTO,LAZ
LNN305 ,66.0,7.0,2,37.99631588663914,ALTO,TOS
ZTS004 ,70.0,124.83333333333333,6,38.000559368951265,ALTO,EMI
GLB002 ,79.0,63.22222222222222,9,38.00309230396431,ALTO,PUG
GNL043 ,79.0,30.77777777777778,9,38.00789987918196,ALTO,LIG
DGZ005 ,75.0,29.666666666666668,9,38.00979405983533,ALTO,TRT
SNZ063 ,63.0,32.44444444444444,9,38.01095415029628,ALTO,EMI
FRS015 ,83.0,62.666666666666664,9,38.011438760571956,ALTO,UMB
FLN029 ,87.0,27.444444444444443,9,38.0115844611625,ALTO,VEN
MRC287 ,68.0,4.142857142857143,7,38.01300157475248,ALTO,LOM
LMZ041 ,72.0,42.22222222222222,9,38.01486509293548,ALTO,LAZ
RVZ018 ,87.0,23.555555555555557,9,38.020827395214766,ALTO,LAZ
MNN728 ,69.0,52.666666666666664,6,38.021083838341006,ALTO,LOM
CSL173 ,76.0,109.0,7,38.02396148171439,ALTO,VEN
CCL236 ,62.0,63.22222222222222,9,38.032944394816944,ALTO,TOS
LDN014 ,80.0,52.55555555555556,9,38.03436906174963,ALTO,TRT
LLT011 ,86.0,48.0,6,38.034491899693045,ALTO,UMB
VTN093 ,66.0,30.0,2,38.037461354504956,ALTO,EMI
RDL056 ,70.0,41.714285714285715,7,38.039207532319494,ALTO,LIG
MSD110 ,61.0,28.285714285714285,7,38.03949031787732,ALTO,CAB
RGN166 ,48.0,57.166666666666664,6,38.042694136993035,ALTO,PUG
CPN024 ,80.0,79.66666666666667,9,38.04924229309535,ALTO,LOM
SPG003 ,82.0,42.111111111111114,9,38.06620754242509,ALTO,CAB
MRL746 ,75.0,27.88888888888889,9,38.066236220551346,ALTO,TOS
GRS001 ,77.0,61.44444444444444,9,38.06796581774262,ALTO,PUG
CRR433 ,71.0,33.77777777777778,9,38.070744799803,ALTO,LAZ
NVC012 ,76.0,36.111111111111114,9,38.07506313682315,ALTO,LAZ
MRT238 ,67.0,14.666666666666666,6,38.075522337334306,ALTO,TOS
LBN022 ,64.0,58.55555555555556,9,38.08203344630629,ALTO,LAZ
SLD101 ,17.0,10.0,2,38.08315336894955,ALTO,VEN
FNM010 ,77.0,33.22222222222222,9,38.083923530880156,ALTO,SIC
GRL374 ,82.0,29.77777777777778,9,38.08475368377594,ALTO,LOM
MGZ007 ,79.0,7.25,8,38.086051543763524,ALTO,PIE
NGC008 ,76.0,49.285714285714285,7,38.08847230317677,ALTO,LAZ
RGM022 ,81.0,58.666666666666664,9,38.09212449376446,ALTO,LAZ
GGN057 ,81.0,35.111111111111114,9,38.099796839999016,ALTO,SIC
VNN047 ,71.0,129.33333333333334,6,38.10088474765885,ALTO,LAZ
CCL063 ,78.0,36.5,6,38.1010703882026,ALTO,LOM
PLT191 ,58.0,42.57142857142857,7,38.10164536808674,ALTO,PUG
CRN607 ,82.0,65.44444444444444,9,38.11058872175836,ALTO,VEN
MBG006 ,55.0,33.22222222222222,9,38.11151410305794,ALTO,LOM
CNN315 ,68.0,66.33333333333333,3,38.1117265521727,ALTO,PUG
DPN089 ,79.0,166.77777777777777,9,38.11272187618317,ALTO,LAZ
CRC002 ,58.0,26.555555555555557,9,38.11970587630615,ALTO,EMI
GCD022 ,76.0,40.285714285714285,7,38.122636274851544,ALTO,TOS
BCT057 ,70.0,56.0,7,38.12273803064725,ALTO,TRT
STC032 ,93.0,72.25,8,38.12661195023858,ALTO,PUG
VNR128 ,55.0,24.22222222222222,9,38.126751660810505,ALTO,PUG
MGT016 ,62.0,48.0,8,38.13468619780414,ALTO,MAR
PGR031 ,87.0,71.44444444444444,9,38.137816003493846,ALTO,LOM
BTN075 ,72.0,30.444444444444443,9,38.13932965939561,ALTO,MOL
RCR010 ,80.0,28.333333333333332,9,38.140322512410776,ALTO,CAB
SLC113 ,76.0,20.875,8,38.14673429084367,ALTO,ABR
MSR316 ,51.0,14.0,1,38.15854200718582,ALTO,LOM
STN197 ,76.0,50.111111111111114,9,38.15909307345656,ALTO,LIG
PLR084 ,32.0,31.5,8,38.159278467125176,ALTO,TOS
RSZ081 ,73.0,26.22222222222222,9,38.160218192935844,ALTO,MAR
CPN047 ,72.0,18.22222222222222,9,38.167039156236264,ALTO,MAR
MRZ166 ,87.0,49.125,8,38.169164521765964,ALTO,LOM
GCT011 ,83.0,12.333333333333334,9,38.17713161011514,ALTO,EMI
RGZ019 ,85.0,55.0,9,38.17733708626153,ALTO,SIC
VSG011 ,89.0,33.0,9,38.18178110566299,ALTO,LAZ
BLC003 ,77.0,53.333333333333336,9,38.181936573935005,ALTO,TRT
CPR183 ,76.0,63.111111111111114,9,38.18285936938232,ALTO,PIE
SJP001 ,72.0,61.142857142857146,7,38.18324105005904,ALTO,SIC
BTC094 ,43.0,34.5,2,38.18650599559162,ALTO,EMI
PSZ005 ,78.0,29.25,8,38.188788170013126,ALTO,PIE
MFL014 ,75.0,45.111111111111114,9,38.19113544453124,ALTO,CAM
MNL469 ,79.0,68.25,4,38.192418150293605,ALTO,TOS
FRV078 ,63.0,66.66666666666667,6,38.193688371636185,ALTO,EMI
GRR400 ,62.0,20.666666666666668,9,38.19657491466213,ALTO,TOS
LFR007 ,76.0,51.888888888888886,9,38.20097571687447,ALTO,PUG
SLN284 ,67.0,16.4,5,38.20461816835141,ALTO,CAM
NTT022 ,74.0,62.375,8,38.209876468288186,ALTO,LAZ
DSL001 ,78.0,11.75,8,38.219130764408376,ALTO,LAZ
FLN003 ,74.0,17.5,8,38.220958920155155,ALTO,TOS
BRP025 ,76.0,22.555555555555557,9,38.223140063587344,ALTO,LOM
LPR028 ,69.0,2.0,2,38.232799035982886,ALTO,CAM
GVB004 ,58.0,6.444444444444445,9,38.23619509212897,ALTO,EMI
SLL092 ,65.0,52.285714285714285,7,38.23862305564113,ALTO,PIE
MLZ019 ,86.0,37.57142857142857,7,38.24164254143455,ALTO,LOM
CNL389 ,63.0,32.166666666666664,6,38.24285414748991,ALTO,TOS
BRR665 ,40.0,22.444444444444443,9,38.24425889724543,ALTO,LOM
FRN762 ,73.0,36.55555555555556,9,38.24666729909795,ALTO,PIE
SRR033 ,76.0,24.11111111111111,9,38.247375348014295,ALTO,PIE
FGB004 ,76.0,79.33333333333333,9,38.24939250311916,ALTO,EMI
DTN047 ,75.0,46.625,8,38.25013413967376,ALTO,LAZ
TMN027 ,62.0,38.25,8,38.251791859317734,ALTO,SIC
CRV014 ,85.0,11.11111111111111,9,38.25466045248141,ALTO,LAZ
SCZ014 ,60.0,23.857142857142858,7,38.2546972162728,ALTO,ABR
MRL071 ,80.0,20.11111111111111,9,38.25656084081201,ALTO,CAM
CNL329 ,72.0,35.77777777777778,9,38.258433451524766,ALTO,VEN
GHT037 ,62.0,63.57142857142857,7,38.262041252712024,ALTO,LOM
DDN010 ,78.0,47.142857142857146,7,38.26331189343478,ALTO,LAZ
PRT116 ,83.0,27.0,9,38.26337070123268,ALTO,UMB
DLR175 ,81.0,52.0,5,38.26476427162972,ALTO,TOS
TMN012 ,64.0,28.333333333333332,9,38.26479607999514,ALTO,EMI
CND016 ,86.0,97.5,4,38.27454469550159,ALTO,TOS
MRN347 ,79.0,32.0,8,38.27656797015855,ALTO,CAB
CGN038 ,69.0,59.111111111111114,9,38.27752940868685,ALTO,PIE
VLN086 ,85.0,117.44444444444444,9,38.2814125759902,ALTO,EMI
DLB024 ,61.0,46.888888888888886,9,38.28294025462229,ALTO,SIC
CNN413 ,78.0,28.555555555555557,9,38.28486553808868,ALTO,LOM
DNN097 ,87.0,4.2,5,38.28803136090566,ALTO,UMB
GSL100 ,57.0,77.28571428571429,7,38.28918722687155,ALTO,LIG
FNC011 ,68.0,53.666666666666664,3,38.29184758230613,ALTO,EMI
BRX198 ,65.0,6.5,2,38.29226549636793,ALTO,EMI
MGC007 ,75.0,121.75,8,38.29279890987911,ALTO,PIE
BNR043 ,95.0,33.375,8,38.292980793639884,ALTO,VEN
FRD091 ,73.0,125.55555555555556,9,38.29466356449403,ALTO,LAZ
CRD052 ,70.0,14.0,9,38.304053166150275,ALTO,EMI
GTG003 ,79.0,15.0,9,38.305232115868336,ALTO,EMI
LGR005 ,91.0,44.44444444444444,9,38.307730092003005,ALTO,CAM
CPN225 ,81.0,22.666666666666668,9,38.319330912749976,ALTO,LOM
MRS168 ,71.0,35.375,8,38.32253526654425,ALTO,LOM
PDZ002 ,65.0,46.0,8,38.32366508180197,ALTO,SAR
CNL172 ,77.0,22.666666666666668,9,38.323866813379524,ALTO,VEN
RSR100 ,71.0,26.428571428571427,7,38.33442648190811,ALTO,PIE
GRV048 ,70.0,45.111111111111114,9,38.341273541322025,ALTO,TOS
LLN009 ,77.0,31.88888888888889,9,38.34443770864201,ALTO,EMI
BHL002 ,58.0,32.285714285714285,7,38.34684053927067,ALTO,VAO
VTD027 ,75.0,11.875,8,38.34712993102252,ALTO,SIC
FRR591 ,56.0,83.0,3,38.353799030293104,ALTO,EMI
RZZ022 ,35.0,34.333333333333336,3,38.354681831367465,ALTO,LOM
GRN673 ,70.0,36.77777777777778,9,38.35805504292551,ALTO,LOM
PLR327 ,24.0,39.125,8,38.36027727700104,ALTO,CAB
GNZ006 ,77.0,52.77777777777778,9,38.36434003508358,ALTO,SIC
RVD018 ,91.0,51.55555555555556,9,38.36743393284348,ALTO,LOM
LCT032 ,68.0,21.375,8,38.370997189522186,ALTO,TOS
BRG210 ,65.0,39.0,4,38.37613892623724,ALTO,LOM
RCR088 ,72.0,39.666666666666664,9,38.37764177640731,ALTO,PIE
FRP087 ,92.0,25.444444444444443,9,38.37870243440432,ALTO,LOM
MRB006 ,76.0,22.77777777777778,9,38.38833178605591,ALTO,TOS
ZRN043 ,59.0,85.44444444444444,9,38.391095008767216,ALTO,EMI
MRL799 ,73.0,44.77777777777778,9,38.39766069282826,ALTO,LOM
NNL012 ,86.0,6.25,8,38.3990503348907,ALTO,LAZ
STR001 ,83.0,19.625,8,38.400617652850976,ALTO,VEN
PCN156 ,76.0,9.0,6,38.40133127213208,ALTO,LIG
MRL204 ,70.0,72.33333333333333,9,38.402305025919084,ALTO,MAR
NGN138 ,39.0,30.0,4,38.40289398621664,ALTO,EMI
GLZ056 ,79.0,55.25,8,38.404324451833475,ALTO,LOM
DRB011 ,86.0,72.55555555555556,9,38.406454971533506,ALTO,CAM
PRN089 ,79.0,69.22222222222223,9,38.41019777060751,ALTO,LOM
FRN680 ,80.0,69.0,9,38.41632359179343,ALTO,CAB
BRZ039 ,62.0,5.75,4,38.41861929009988,ALTO,EMI
BRG035 ,71.0,16.77777777777778,9,38.41964231909687,ALTO,LOM
SNP023 ,71.0,10.11111111111111,9,38.42081045338533,ALTO,EMI
GRG117 ,72.0,14.375,8,38.42117264117945,ALTO,TOS
SPL175 ,68.0,19.77777777777778,9,38.42205011355272,ALTO,VEN
CRR197 ,42.0,29.4,5,38.42296504495821,ALTO,EMI
CPN080 ,78.0,80.0,6,38.42298092505291,ALTO,ABR
LGR033 ,87.0,64.0,9,38.42772637685408,ALTO,CAM
GRG063 ,68.0,28.0,9,38.42892223179493,ALTO,EMI
MNN726 ,72.0,78.6,5,38.431563637692555,ALTO,MAR
MTD009 ,76.0,23.22222222222222,9,38.43328461694768,ALTO,LAZ
PLR320 ,86.0,40.25,8,38.437001796948074,ALTO,SAR
CGR036 ,41.0,66.77777777777777,9,38.437029593958385,ALTO,LAZ
DMT049 ,74.0,50.22222222222222,9,38.43718408751428,ALTO,PIE
TVC013 ,59.0,36.625,8,38.44047238096403,ALTO,SAR
LBL061 ,86.0,41.0,9,38.44088684902046,ALTO,VEN
VGC020 ,75.0,24.333333333333332,9,38.4411537186015,ALTO,EMI
MCN036 ,79.0,138.14285714285714,7,38.44236566139742,ALTO,PIE
BNR187 ,79.0,42.77777777777778,9,38.44271165728826,ALTO,LOM
MGT043 ,78.0,33.0,6,38.44474925853783,ALTO,LOM
DMC090 ,59.0,14.375,8,38.446911180620255,ALTO,LAZ
PNG017 ,72.0,43.888888888888886,9,38.44786212802624,ALTO,LOM
CNN103 ,77.0,17.444444444444443,9,38.45248640057586,ALTO,TOS
BNL144 ,75.0,51.625,8,38.45382672493634,ALTO,EMI
BNN292 ,79.0,52.666666666666664,9,38.45476558096269,ALTO,UMB
DFG015 ,66.0,15.0,3,38.46017742541656,ALTO,FRI
SGL025 ,62.0,36.44444444444444,9,38.46562270466206,ALTO,LAZ
CRL724 ,71.0,28.88888888888889,9,38.46849616375734,ALTO,MAR
RVY001 ,79.0,47.22222222222222,9,38.47308998712573,ALTO,FRI
STB002 ,72.0,38.111111111111114,9,38.48017426803502,ALTO,PUG
GRD131 ,30.0,1.6666666666666667,3,38.480509266484276,ALTO,SIC
CNL409 ,57.0,12.0,3,38.48414664345067,ALTO,LIG
ZVC004 ,74.0,78.125,8,38.48801692976876,ALTO,LOM
MLR035 ,62.0,24.875,8,38.48867779865393,ALTO,LAZ
BSN167 ,85.0,37.888888888888886,9,38.49046757986768,ALTO,UMB
CLD023 ,85.0,39.77777777777778,9,38.490564863381636,ALTO,LOM
MRN443 ,85.0,32.111111111111114,9,38.49272662703281,ALTO,PIE
MRS047 ,72.0,24.5,8,38.49321795529581,ALTO,BAS
CLR236 ,34.0,41.0,3,38.495541348948535,ALTO,LOM
PLL075 ,64.0,62.57142857142857,7,38.49562431886021,ALTO,SIC
PRR339 ,72.0,40.22222222222222,9,38.49712838431194,ALTO,VEN
RGR068 ,62.0,18.666666666666668,9,38.49913481695243,ALTO,EMI
SVN081 ,59.0,45.22222222222222,9,38.50252330456661,ALTO,LAZ
DMN003 ,87.0,72.77777777777777,9,38.50613498270025,ALTO,EMI
PSR083 ,68.0,60.875,8,38.506182500571114,ALTO,TOS
BLL170 ,80.0,32.333333333333336,9,38.50647535933996,ALTO,MAR
FBR005 ,68.0,129.5,2,38.50937945621215,ALTO,TOS
SND030 ,80.0,114.0,9,38.509882897671716,ALTO,SAR
DLD006 ,89.0,24.333333333333332,9,38.51075406330809,ALTO,LIG
DDR008 ,89.0,64.77777777777777,9,38.51661432854943,ALTO,ABR
SSN017 ,70.0,25.857142857142858,7,38.5177393621841,ALTO,LOM
MRR343 ,71.0,23.77777777777778,9,38.51821601815524,ALTO,LOM
PSZ042 ,65.0,42.5,8,38.52035838320343,ALTO,LOM
GSR020 ,76.0,36.142857142857146,7,38.524426543409206,ALTO,SIC
FLS005 ,74.0,47.888888888888886,9,38.5272296933884,ALTO,LOM
MZN029 ,75.0,33.0,8,38.52797451513684,ALTO,EMI
MNN529 ,63.0,12.0,9,38.52864256882937,ALTO,TOS
DLL260 ,78.0,99.16666666666667,6,38.5286793553242,ALTO,SAR
ZRD007 ,78.0,26.11111111111111,9,38.533284234337344,ALTO,LOM
MRN234 ,78.0,43.0,9,38.53349270616553,ALTO,LAZ
CRG033 ,61.0,21.666666666666668,6,38.53461189394054,ALTO,TOS
GRN649 ,76.0,62.5,8,38.53847968381783,ALTO,PIE
MRN556 ,87.0,73.375,8,38.54001482011983,ALTO,SIC
RNT065 ,46.0,45.44444444444444,9,38.54046186860302,ALTO,CAB
TNN110 ,66.0,45.5,6,38.54512331661128,ALTO,EMI
CRB065 ,55.0,11.777777777777779,9,38.54530408536327,ALTO,LOM
MNN216 ,80.0,45.0,9,38.54873731121402,ALTO,PIE
RNN044 ,76.0,55.77777777777778,9,38.54880171023138,ALTO,SIC
MTG025 ,68.0,29.444444444444443,9,38.55104133391796,ALTO,PUG
LTR039 ,75.0,70.88888888888889,9,38.55142594973883,ALTO,TOS
BMZ007 ,63.0,44.333333333333336,9,38.553323973917585,ALTO,TOS
NGL013 ,67.0,39.0,8,38.55403434859854,ALTO,LOM
DBG006 ,75.0,2.375,8,38.5558699630665,ALTO,TRT
STN194 ,80.0,72.55555555555556,9,38.55818115760281,ALTO,LAZ
NDL062 ,72.0,26.88888888888889,9,38.559158099389165,ALTO,SAR
GLT134 ,80.0,38.666666666666664,9,38.55990623472368,ALTO,LAZ
RSM007 ,76.0,7.0,2,38.56129743787504,ALTO,MAR
LVM003 ,88.0,144.875,8,38.56510344375218,ALTO,SIC
SVN047 ,79.0,160.88888888888889,9,38.5654552507217,ALTO,VEN
CDL018 ,78.0,44.125,8,38.566949240488114,ALTO,PIE
LFL034 ,72.0,68.66666666666667,6,38.574743597254795,ALTO,EMI
FRL488 ,84.0,78.0,9,38.577656092733775,ALTO,LAZ
RMZ039 ,64.0,35.55555555555556,9,38.578193580395755,ALTO,TOS
NTD017 ,87.0,48.625,8,38.579500304417905,ALTO,LAZ
PLP037 ,87.0,34.888888888888886,9,38.585422178882276,ALTO,PUG
FZC015 ,76.0,31.666666666666668,9,38.58896664173352,ALTO,LAZ
SGC018 ,71.0,33.22222222222222,9,38.58961284269204,ALTO,LAZ
RVN027 ,69.0,27.0,4,38.590275535692605,ALTO,LOM
BSL188 ,69.0,64.22222222222223,9,38.5918686369959,ALTO,LAZ
FRC418 ,81.0,43.875,8,38.594982806872835,ALTO,PIE
VGN063 ,83.0,25.11111111111111,9,38.59646880472592,ALTO,EMI
RFL007 ,64.0,34.0,1,38.60252364822959,ALTO,PIE
VRL050 ,82.0,10.0,8,38.60434163950363,ALTO,VAO
GRN762 ,63.0,11.0,1,38.614956862862236,ALTO,LAZ
MNZ026 ,89.0,29.555555555555557,9,38.61664704884848,ALTO,UMB
PPR063 ,65.0,18.444444444444443,9,38.618954712017604,ALTO,CAB
SNL179 ,80.0,19.0,9,38.619383098390614,ALTO,LOM
DNT074 ,77.0,32.77777777777778,9,38.62011396766498,ALTO,VEN
PNC007 ,79.0,8.555555555555555,9,38.620641478723044,ALTO,LAZ
RSC107 ,87.0,93.66666666666667,3,38.62709078772852,ALTO,LAZ
GLV003 ,72.0,35.44444444444444,9,38.62734518469532,ALTO,LOM
FRF002 ,75.0,26.0,1,38.630176587508046,ALTO,SIC
RZD004 ,75.0,66.55555555555556,9,38.63040073031567,ALTO,LAZ
TSL050 ,87.0,25.88888888888889,9,38.632810618182226,ALTO,LOM
CCL214 ,81.0,36.44444444444444,9,38.633780473247256,ALTO,VEN
RSN010 ,85.0,26.444444444444443,9,38.63950181751326,ALTO,TOS
TRR026 ,82.0,56.22222222222222,9,38.64104797905406,ALTO,LIG
TRC095 ,59.0,11.142857142857142,7,38.641327128339995,ALTO,LOM
BNL473 ,69.0,11.0,1,38.644094391999765,ALTO,SIC
PPT048 ,66.0,11.0,1,38.644094391999765,ALTO,SIC
LTN022 ,73.0,72.28571428571429,7,38.644704209160416,ALTO,LAZ
DSN061 ,76.0,76.33333333333333,9,38.644780953528816,ALTO,PIE
SCT003 ,75.0,92.77777777777777,9,38.646987765824875,ALTO,EMI
CLC015 ,82.0,55.55555555555556,9,38.64721795938029,ALTO,PIE
PCL106 ,70.0,109.83333333333333,6,38.649564965514635,ALTO,MAR
CMN190 ,78.0,71.55555555555556,9,38.650748618262384,ALTO,LOM
RCR013 ,69.0,58.333333333333336,6,38.65151991284721,ALTO,LOM
CRL463 ,69.0,55.0,9,38.65231217341455,ALTO,LOM
VLG025 ,70.0,65.5,8,38.65385048112615,ALTO,EMI
RMR067 ,73.0,45.0,8,38.65533184688645,ALTO,PUG
TRN314 ,71.0,55.111111111111114,9,38.655494563434424,ALTO,VEN
BNL168 ,82.0,27.444444444444443,9,38.656053716099905,ALTO,LOM
MRD092 ,76.0,24.625,8,38.65705544994292,ALTO,BAS
MRL012 ,74.0,54.44444444444444,9,38.657643016532106,ALTO,LAZ
BRC284 ,71.0,26.5,8,38.66570109150765,ALTO,CAB
NTC055 ,66.0,32.375,8,38.67030293723272,ALTO,MAR
ZCL044 ,90.0,83.75,8,38.67130140906753,ALTO,SIC
CRN161 ,73.0,16.6,5,38.676837048207894,ALTO,CAM
ZCR008 ,93.0,94.75,8,38.68840437976189,ALTO,LAZ
RSG002 ,87.0,112.0,9,38.69117020542077,ALTO,MAR
SCR290 ,70.0,48.25,8,38.69175880647084,ALTO,LIG
GRR398 ,84.0,47.888888888888886,9,38.69184877971547,ALTO,SIC
GRV053 ,52.0,9.0,1,38.6934587371995,ALTO,VEN
RPN005 ,87.0,60.44444444444444,9,38.69397794127786,ALTO,PIE
BNN258 ,71.0,32.22222222222222,9,38.69944328286018,ALTO,TOS
DRL140 ,59.0,12.0,1,38.6995404245281,ALTO,TOS
GRB017 ,62.0,25.571428571428573,7,38.69984283897155,ALTO,LAZ
BTN077 ,60.0,30.0,7,38.70019761093103,ALTO,EMI
CSL392 ,19.0,3.5,2,38.70134575489211,ALTO,PIE
MRG157 ,86.0,51.44444444444444,9,38.703078435534415,ALTO,LOM
TNR082 ,72.0,45.0,9,38.703139354590995,ALTO,LOM
CLT165 ,65.0,38.44444444444444,9,38.70407011261074,ALTO,LAZ
FSD025 ,77.0,42.666666666666664,3,38.7048678435515,ALTO,EMI
BRL973 ,74.0,117.25,4,38.70745501007369,ALTO,EMI
NGL047 ,81.0,44.55555555555556,9,38.708999676185584,ALTO,CAB
CRL511 ,79.0,37.625,8,38.710033866791946,ALTO,LOM
SGN046 ,70.0,7.142857142857143,7,38.71347253105834,ALTO,TRT
RNR123 ,69.0,35.375,8,38.71638469115052,ALTO,SIC
TVT001 ,86.0,41.285714285714285,7,38.72018647163959,ALTO,EMI
MNL643 ,18.0,2.5,2,38.726741247448686,ALTO,VEN
FLN112 ,77.0,66.33333333333333,9,38.728465225597965,ALTO,LAZ
RGT008 ,79.0,15.75,8,38.731454367111645,ALTO,TOS
DMV002 ,58.0,35.111111111111114,9,38.73518603496766,ALTO,LOM
PLZ026 ,67.0,34.55555555555556,9,38.737714330362664,ALTO,SIC
CPZ035 ,78.0,10.222222222222221,9,38.737921030641786,ALTO,CAM
BZN064 ,74.0,50.625,8,38.74641166972481,ALTO,LOM
GCC020 ,72.0,26.22222222222222,9,38.74690308504873,ALTO,TOS
BNL474 ,64.0,6.0,1,38.74875184528824,ALTO,PIE
VSN042 ,72.0,8.857142857142858,7,38.754648152147084,ALTO,LOM
GDR019 ,62.0,112.0,7,38.75540269057619,ALTO,LOM
NSS011 ,89.0,67.77777777777777,9,38.76100786539959,ALTO,LAZ
ZML048 ,72.0,6.428571428571429,7,38.764058567174814,ALTO,EMI
PRR415 ,85.0,41.125,8,38.766211187762494,ALTO,LAZ
DDD002 ,79.0,30.333333333333332,9,38.7671709205451,ALTO,LOM
LGD007 ,81.0,29.666666666666668,9,38.76807641153078,ALTO,EMI
MNL253 ,82.0,72.77777777777777,9,38.77206210040427,ALTO,EMI
RST172 ,74.0,49.333333333333336,9,38.77227970392621,ALTO,PIE
PZT052 ,71.0,22.444444444444443,9,38.77326715538544,ALTO,LOM
VNC018 ,64.0,32.666666666666664,6,38.773797691936394,ALTO,TOS
BNL464 ,61.0,6.5,2,38.77995189018922,ALTO,LOM
DLL167 ,82.0,21.0,8,38.78174716527131,ALTO,LAZ
PSD077 ,65.0,33.77777777777778,9,38.781964734644035,ALTO,LOM
DPR070 ,61.0,33.55555555555556,9,38.78487332577617,ALTO,LOM
CRL825 ,11.0,1.5,2,38.785048096830415,ALTO,SIC
RSL297 ,81.0,12.625,8,38.7890546766111,ALTO,UMB
PNP028 ,38.0,31.5,6,38.795269325515235,ALTO,PUG
PLL381 ,78.0,82.0,9,38.80159871710076,ALTO,PIE
BRC294 ,87.0,26.0,9,38.8225703473868,ALTO,LOM
PPC060 ,47.0,75.66666666666667,3,38.82669826695904,ALTO,EMI
BTR050 ,54.0,38.22222222222222,9,38.826790472320624,ALTO,TOS
PRZ092 ,58.0,1.5,2,38.834832365001674,ALTO,LOM
CMC027 ,70.0,100.88888888888889,9,38.84100919516363,ALTO,LIG
NGL005 ,91.0,9.666666666666666,9,38.84355311655415,ALTO,TOS
TLC003 ,79.0,50.22222222222222,9,38.850587697894056,ALTO,TOS
DPN027 ,75.0,113.66666666666667,6,38.861329943861115,ALTO,SIC
MRN892 ,72.0,50.0,9,38.86420264689626,ALTO,PIE
MNN574 ,59.0,69.88888888888889,9,38.868687174429084,ALTO,VEN
DLZ005 ,80.0,9.0,8,38.87045337431938,ALTO,EMI
